operation,round,time
train,1,7.354494571685791
train,2,6.568579196929932
train,3,6.587716341018677
train,4,6.6137237548828125
train,5,6.667772054672241
train,6,6.655327558517456
train,7,6.642509937286377
train,8,6.142362356185913
train,9,6.457659721374512
train,10,6.4800286293029785
train,11,6.385245084762573
train,12,6.434727191925049
train,13,6.376239061355591
train,14,6.318711519241333
train,15,6.421005964279175
train,16,6.425098896026611
train,17,6.4248576164245605
train,18,6.294596195220947
train,19,6.466835260391235
train,20,6.809757232666016
train,21,6.548663377761841
train,22,6.542067050933838
train,23,6.573333740234375
train,24,6.314744710922241
train,25,6.485624313354492
train,26,6.501789331436157
train,27,6.474889039993286
train,28,6.458102464675903
train,29,6.5538856983184814
train,30,6.461906433105469
train,31,6.522394895553589
train,32,6.485925674438477
train,33,6.45430064201355
train,34,6.577733516693115
train,35,6.51828670501709
train,36,6.523778676986694
train,37,6.538351058959961
train,38,6.520624876022339
train,39,6.425803184509277
train,40,6.482036590576172
train,41,6.720114469528198
train,42,6.587552547454834
train,43,6.5122199058532715
train,44,6.517627716064453
train,45,6.485073804855347
train,46,6.488275766372681
train,47,6.51526665687561
train,48,6.417778730392456
train,49,6.521803617477417
train,50,6.515728235244751
train,51,6.674905300140381
train,52,6.56486964225769
train,53,6.260481834411621
train,54,6.570422887802124
train,55,6.575138568878174
train,56,6.465698480606079
train,57,6.501010417938232
train,58,6.568071365356445
train,59,6.5616614818573
train,60,6.53633713722229
train,61,6.513530254364014
train,62,6.51689887046814
train,63,6.513849258422852
train,64,6.527447938919067
train,65,6.50715184211731
train,66,6.525836944580078
train,67,6.524426221847534
train,68,6.454898118972778
train,69,6.563863277435303
train,70,6.417884349822998
train,71,6.42189884185791
train,72,6.3757476806640625
train,73,6.484311103820801
train,74,6.532219886779785
train,75,6.5576488971710205
train,76,6.471555948257446
train,77,6.45650577545166
train,78,6.5792396068573
train,79,6.598024606704712
train,80,6.474556922912598
train,81,6.517778635025024
train,82,6.514254093170166
train,83,6.523665904998779
train,84,6.466461896896362
train,85,6.516115188598633
train,86,6.316145658493042
train,87,6.505237340927124
train,88,6.516259670257568
train,89,6.462545394897461
train,90,6.444849967956543
train,91,6.473879814147949
train,92,6.222678184509277
train,93,6.439901113510132
train,94,6.515000104904175
train,95,6.552655220031738
train,96,6.4634504318237305
train,97,6.527803182601929
train,98,6.42741584777832
train,99,6.382575273513794
evaluate,1,3.1013965606689453
evaluate,2,0.177032470703125
evaluate,3,0.17194342613220215
evaluate,4,0.15071964263916016
evaluate,5,0.057504892349243164
evaluate,6,0.15493083000183105
evaluate,7,0.1690833568572998
evaluate,8,0.1838243007659912
evaluate,9,0.161698579788208
evaluate,10,0.1604318618774414
evaluate,11,0.1630082130432129
evaluate,12,0.1636044979095459
evaluate,13,0.16057968139648438
evaluate,14,0.16023945808410645
evaluate,15,0.16103124618530273
evaluate,16,0.16656160354614258
evaluate,17,0.1429457664489746
evaluate,18,0.16510820388793945
evaluate,19,0.16351056098937988
evaluate,20,0.14725017547607422
evaluate,21,0.14778518676757812
evaluate,22,0.15069317817687988
evaluate,23,0.14543962478637695
evaluate,24,0.1756455898284912
evaluate,25,0.0642707347869873
evaluate,26,0.16062259674072266
evaluate,27,0.16219401359558105
evaluate,28,0.15021920204162598
evaluate,29,0.16227126121520996
evaluate,30,0.11728501319885254
evaluate,31,0.15215110778808594
evaluate,32,0.15987491607666016
evaluate,33,0.1621532440185547
evaluate,34,0.1633157730102539
evaluate,35,0.1492166519165039
evaluate,36,0.15753698348999023
evaluate,37,0.16205501556396484
evaluate,38,0.16509151458740234
evaluate,39,0.12337660789489746
evaluate,40,0.14043855667114258
evaluate,41,0.14657831192016602
evaluate,42,0.16032838821411133
evaluate,43,0.1277923583984375
evaluate,44,0.09759378433227539
evaluate,45,0.12524652481079102
evaluate,46,0.12336564064025879
evaluate,47,0.11817574501037598
evaluate,48,0.1607372760772705
evaluate,49,0.16393756866455078
evaluate,50,0.14374828338623047
evaluate,51,0.16206979751586914
evaluate,52,0.16570162773132324
evaluate,53,0.1628737449645996
evaluate,54,0.1468644142150879
evaluate,55,0.1428835391998291
evaluate,56,0.06448817253112793
evaluate,57,0.16430115699768066
evaluate,58,0.16134262084960938
evaluate,59,0.1428661346435547
evaluate,60,0.16458749771118164
evaluate,61,0.08071017265319824
evaluate,62,0.1666395664215088
evaluate,63,0.16424155235290527
evaluate,64,0.14237380027770996
evaluate,65,0.1627490520477295
evaluate,66,0.15976262092590332
evaluate,67,0.16283965110778809
evaluate,68,0.16126513481140137
evaluate,69,0.14033126831054688
evaluate,70,0.148024320602417
evaluate,71,0.16261839866638184
evaluate,72,0.15778374671936035
evaluate,73,0.15870904922485352
evaluate,74,0.16353631019592285
evaluate,75,0.1604459285736084
evaluate,76,0.14200425148010254
evaluate,77,0.16730785369873047
evaluate,78,0.1449575424194336
evaluate,79,0.1645960807800293
evaluate,80,0.1624755859375
evaluate,81,0.12192344665527344
evaluate,82,0.16071128845214844
evaluate,83,0.16330933570861816
evaluate,84,0.1661968231201172
evaluate,85,0.16105318069458008
evaluate,86,0.16482257843017578
evaluate,87,0.16385531425476074
evaluate,88,0.16296076774597168
evaluate,89,0.14418268203735352
evaluate,90,0.07227325439453125
evaluate,91,0.1590874195098877
evaluate,92,0.16382312774658203
evaluate,93,0.1691124439239502
evaluate,94,0.15783309936523438
evaluate,95,0.17251873016357422
evaluate,96,0.15996003150939941
evaluate,97,0.1646416187286377
evaluate,98,0.15958333015441895
evaluate,99,0.1610872745513916
evaluate,100,0.1439061164855957
