operation,round,time
train,1,9.618964910507202
train,2,6.579809904098511
train,3,6.648150205612183
train,4,6.556403398513794
train,5,6.622825622558594
train,6,6.5492448806762695
train,7,6.672701835632324
train,8,6.898886442184448
train,9,6.391556978225708
train,10,6.400084495544434
train,11,6.518399238586426
train,12,6.454408407211304
train,13,6.441770076751709
train,14,6.461218595504761
train,15,6.370928049087524
train,16,6.454482316970825
train,17,6.462545156478882
train,18,6.366815090179443
train,19,6.406988859176636
train,20,6.372886896133423
train,21,6.483941555023193
train,22,6.453802824020386
train,23,6.503892421722412
train,24,6.503511905670166
train,25,6.479768514633179
train,26,6.472849607467651
train,27,6.542165279388428
train,28,6.5401771068573
train,29,6.304553031921387
train,30,6.492727041244507
train,31,6.491232872009277
train,32,6.52682638168335
train,33,6.542289972305298
train,34,6.509639024734497
train,35,6.587643146514893
train,36,6.447766304016113
train,37,6.486452579498291
train,38,6.536576986312866
train,39,6.577786922454834
train,40,6.588729619979858
train,41,6.553645372390747
train,42,6.534792184829712
train,43,6.506205797195435
train,44,6.528340578079224
train,45,6.481244325637817
train,46,6.5440309047698975
train,47,6.408283948898315
train,48,6.5891454219818115
train,49,6.462788343429565
train,50,6.444711446762085
train,51,6.519275188446045
train,52,6.631539583206177
train,53,6.550695896148682
train,54,6.427211046218872
train,55,6.565208911895752
train,56,6.592715263366699
train,57,6.540932893753052
train,58,6.492406368255615
train,59,6.491406440734863
train,60,6.348276376724243
train,61,6.457444429397583
train,62,6.51391077041626
train,63,6.4238810539245605
train,64,6.526653289794922
train,65,6.546806335449219
train,66,6.529622793197632
train,67,6.5055365562438965
train,68,6.498203754425049
train,69,6.347372770309448
train,70,6.571188688278198
train,71,6.473368167877197
train,72,6.467901229858398
train,73,6.514975070953369
train,74,6.495769023895264
train,75,6.530101537704468
train,76,6.52164101600647
train,77,6.551162004470825
train,78,6.522747755050659
train,79,6.540865659713745
train,80,6.581354141235352
train,81,6.492472171783447
train,82,6.550519704818726
train,83,6.543972015380859
train,84,6.4858434200286865
train,85,6.412180423736572
train,86,6.476966142654419
train,87,6.558786392211914
train,88,6.409484386444092
train,89,6.467402219772339
train,90,6.45027756690979
train,91,6.511064529418945
train,92,6.549431562423706
train,93,6.690864086151123
train,94,6.590468883514404
train,95,6.5643181800842285
train,96,6.49056077003479
train,97,6.506583213806152
train,98,6.4948155879974365
train,99,6.501807451248169
train,100,6.4818196296691895
evaluate,1,0.18019962310791016
evaluate,2,0.17815232276916504
evaluate,3,0.17314457893371582
evaluate,4,0.12511444091796875
evaluate,5,0.14913082122802734
evaluate,6,0.16776800155639648
evaluate,7,0.16358089447021484
evaluate,8,0.1920170783996582
evaluate,9,0.1660475730895996
evaluate,10,0.1613168716430664
evaluate,11,0.16556072235107422
evaluate,12,0.1620008945465088
evaluate,13,0.16167688369750977
evaluate,14,0.1342451572418213
evaluate,15,0.09104681015014648
evaluate,16,0.16498351097106934
evaluate,17,0.1659386157989502
evaluate,18,0.16605472564697266
evaluate,19,0.1583569049835205
evaluate,20,0.16543292999267578
evaluate,21,0.1929013729095459
evaluate,22,0.162949800491333
evaluate,23,0.1655280590057373
evaluate,24,0.16753578186035156
evaluate,25,0.18180251121520996
evaluate,26,0.1643075942993164
evaluate,27,0.16546416282653809
evaluate,28,0.06760740280151367
evaluate,29,0.14427995681762695
evaluate,30,0.08892083168029785
evaluate,31,0.16460537910461426
evaluate,32,0.16142964363098145
evaluate,33,0.14255571365356445
evaluate,34,0.15975356101989746
evaluate,35,0.16173672676086426
evaluate,36,0.15903258323669434
evaluate,37,0.16489076614379883
evaluate,38,0.06917524337768555
evaluate,39,0.1544044017791748
evaluate,40,0.1443653106689453
evaluate,41,0.1647789478302002
evaluate,42,0.16623854637145996
evaluate,43,0.1650373935699463
evaluate,44,0.1671290397644043
evaluate,45,0.1600356101989746
evaluate,46,0.1633768081665039
evaluate,47,0.14962100982666016
evaluate,48,0.16448116302490234
evaluate,49,0.15656089782714844
evaluate,50,0.14664101600646973
evaluate,51,0.1610569953918457
evaluate,52,0.14632010459899902
evaluate,53,0.16558218002319336
evaluate,54,0.15338516235351562
evaluate,55,0.1638948917388916
