round,accuracy
1,0.525
2,0.6583333333333333
3,0.825
4,0.8166666666666667
5,0.8166666666666667
6,0.875
7,0.8333333333333334
8,0.8166666666666667
9,0.8666666666666667
10,0.9083333333333333
11,0.8666666666666667
12,0.8416666666666667
13,0.9
14,0.8666666666666667
15,0.8083333333333333
16,0.7
17,0.8833333333333333
18,0.825
19,0.825
20,0.9
21,0.9166666666666666
22,0.7416666666666667
23,0.725
24,0.75
25,0.8416666666666667
26,0.8583333333333333
27,0.85
28,0.8916666666666667
29,0.8916666666666667
30,0.8916666666666667
31,0.6583333333333333
32,0.9083333333333333
33,0.8666666666666667
34,0.7583333333333333
35,0.8583333333333333
36,0.825
37,0.8
38,0.775
39,0.825
40,0.8916666666666667
41,0.9083333333333333
42,0.8083333333333333
43,0.7416666666666667
44,0.875
45,0.9
46,0.9
47,0.8416666666666667
48,0.8916666666666667
49,0.9
50,0.9
51,0.875
52,0.8583333333333333
53,0.925
54,0.9
55,0.9
56,0.8833333333333333
57,0.9333333333333333
58,0.9
59,0.9083333333333333
60,0.9083333333333333
61,0.9083333333333333
62,0.85
63,0.9166666666666666
64,0.9083333333333333
65,0.9166666666666666
66,0.8583333333333333
67,0.925
68,0.9166666666666666
69,0.9333333333333333
70,0.9166666666666666
71,0.9083333333333333
72,0.9
73,0.9083333333333333
74,0.9083333333333333
75,0.9
76,0.875
77,0.8833333333333333
78,0.9
79,0.8916666666666667
80,0.95
81,0.925
82,0.9166666666666666
83,0.8916666666666667
84,0.9
85,0.9416666666666667
86,0.9333333333333333
87,0.8916666666666667
88,0.925
89,0.925
90,0.9
91,0.9166666666666666
92,0.9416666666666667
93,0.9
94,0.9333333333333333
95,0.9166666666666666
96,0.925
97,0.9333333333333333
98,0.9333333333333333
99,0.9333333333333333
100,0.9333333333333333
