round,accuracy
1,0.5
2,0.7416666666666667
3,0.8
4,0.8
5,0.7666666666666667
6,0.7666666666666667
7,0.7916666666666666
8,0.7916666666666666
9,0.8
10,0.8416666666666667
11,0.75
12,0.8416666666666667
13,0.8166666666666667
14,0.8416666666666667
15,0.7833333333333333
16,0.6666666666666666
17,0.8583333333333333
18,0.9
19,0.8083333333333333
20,0.8666666666666667
21,0.8
22,0.775
23,0.7083333333333334
24,0.75
25,0.85
26,0.8666666666666667
27,0.7666666666666667
28,0.875
29,0.8
30,0.7916666666666666
31,0.6583333333333333
32,0.775
33,0.85
34,0.75
35,0.825
36,0.8333333333333334
37,0.8166666666666667
38,0.7666666666666667
39,0.8
40,0.85
41,0.8083333333333333
42,0.8
43,0.7666666666666667
44,0.85
45,0.8333333333333334
46,0.8333333333333334
47,0.8416666666666667
48,0.875
49,0.8583333333333333
50,0.8
51,0.8416666666666667
52,0.8333333333333334
53,0.8416666666666667
54,0.8083333333333333
55,0.8416666666666667
56,0.775
57,0.875
58,0.825
59,0.8166666666666667
60,0.8333333333333334
61,0.85
62,0.825
63,0.8583333333333333
64,0.8583333333333333
65,0.8583333333333333
66,0.8666666666666667
67,0.8666666666666667
68,0.875
69,0.875
70,0.8916666666666667
71,0.8583333333333333
72,0.8333333333333334
73,0.8666666666666667
74,0.8416666666666667
75,0.8416666666666667
76,0.8666666666666667
77,0.85
78,0.8416666666666667
79,0.8583333333333333
80,0.875
81,0.8583333333333333
82,0.8333333333333334
83,0.8416666666666667
84,0.8333333333333334
85,0.8333333333333334
86,0.875
87,0.8
88,0.8166666666666667
89,0.85
90,0.8583333333333333
91,0.8583333333333333
92,0.8416666666666667
93,0.85
94,0.8666666666666667
95,0.8333333333333334
96,0.85
97,0.85
98,0.8416666666666667
99,0.85
100,0.8583333333333333
