round,accuracy
1,0.425
2,0.675
3,0.7083333333333334
4,0.7583333333333333
5,0.8
6,0.775
7,0.775
8,0.8083333333333333
9,0.7666666666666667
10,0.8083333333333333
11,0.7916666666666666
12,0.8083333333333333
13,0.8416666666666667
14,0.8333333333333334
15,0.7833333333333333
16,0.6166666666666667
17,0.8
18,0.8083333333333333
19,0.7333333333333333
20,0.8166666666666667
21,0.8083333333333333
22,0.675
23,0.7
24,0.725
25,0.85
26,0.8666666666666667
27,0.7833333333333333
28,0.8166666666666667
29,0.8416666666666667
30,0.8083333333333333
31,0.5666666666666667
32,0.8416666666666667
33,0.875
34,0.675
35,0.775
36,0.8
37,0.75
38,0.7166666666666667
39,0.75
40,0.8333333333333334
41,0.8416666666666667
42,0.825
43,0.7583333333333333
44,0.8333333333333334
45,0.8666666666666667
46,0.7833333333333333
47,0.875
48,0.8
49,0.875
50,0.8333333333333334
51,0.875
52,0.825
53,0.8166666666666667
54,0.85
55,0.8583333333333333
56,0.85
57,0.8583333333333333
58,0.8666666666666667
59,0.8416666666666667
60,0.8083333333333333
61,0.85
62,0.8333333333333334
63,0.8333333333333334
64,0.825
65,0.8416666666666667
66,0.8333333333333334
67,0.825
68,0.85
69,0.8416666666666667
70,0.825
71,0.8083333333333333
72,0.8583333333333333
73,0.8333333333333334
74,0.85
75,0.8
76,0.8666666666666667
77,0.8583333333333333
78,0.8583333333333333
79,0.8083333333333333
80,0.8833333333333333
81,0.8416666666666667
82,0.8333333333333334
83,0.8166666666666667
84,0.8083333333333333
85,0.8416666666666667
86,0.8333333333333334
87,0.825
88,0.8333333333333334
89,0.85
90,0.8666666666666667
91,0.8333333333333334
92,0.8833333333333333
93,0.8666666666666667
94,0.8583333333333333
95,0.875
96,0.85
97,0.875
98,0.875
99,0.8666666666666667
100,0.8666666666666667
