round,accuracy
1,0.43333333333333335
2,0.6666666666666666
3,0.7166666666666667
4,0.775
5,0.775
6,0.7916666666666666
7,0.7333333333333333
8,0.8166666666666667
9,0.75
10,0.8333333333333334
11,0.8166666666666667
12,0.825
13,0.8
14,0.825
15,0.75
16,0.625
17,0.8
18,0.8166666666666667
19,0.7166666666666667
20,0.8416666666666667
21,0.8333333333333334
22,0.725
23,0.6083333333333333
24,0.6833333333333333
25,0.8166666666666667
26,0.8583333333333333
27,0.7583333333333333
28,0.8166666666666667
29,0.8333333333333334
30,0.825
31,0.6166666666666667
32,0.8083333333333333
33,0.8333333333333334
34,0.7
35,0.7833333333333333
36,0.8333333333333334
37,0.7333333333333333
38,0.6666666666666666
39,0.75
40,0.8416666666666667
41,0.8
42,0.7916666666666666
43,0.7166666666666667
44,0.7833333333333333
45,0.8583333333333333
46,0.8083333333333333
47,0.7666666666666667
48,0.75
49,0.7833333333333333
50,0.875
51,0.8166666666666667
52,0.8166666666666667
53,0.7833333333333333
54,0.7916666666666666
55,0.8416666666666667
56,0.7916666666666666
57,0.825
58,0.8
59,0.8333333333333334
60,0.75
61,0.8333333333333334
62,0.7833333333333333
63,0.7916666666666666
64,0.7916666666666666
65,0.825
66,0.825
67,0.8
68,0.8166666666666667
69,0.8083333333333333
70,0.8
71,0.8
72,0.7833333333333333
73,0.7833333333333333
74,0.7916666666666666
75,0.825
76,0.8583333333333333
77,0.8166666666666667
78,0.7916666666666666
79,0.7833333333333333
80,0.8583333333333333
81,0.8583333333333333
82,0.8
83,0.8333333333333334
84,0.8083333333333333
85,0.7916666666666666
86,0.8416666666666667
87,0.7916666666666666
88,0.825
89,0.8
90,0.8083333333333333
91,0.8333333333333334
92,0.8333333333333334
93,0.8166666666666667
94,0.8583333333333333
95,0.85
96,0.825
97,0.8416666666666667
98,0.85
99,0.8583333333333333
100,0.8416666666666667
