operation,round,time
train,1,9.675586700439453
train,2,6.512325048446655
train,3,6.653094291687012
train,4,6.54433274269104
train,5,6.5615410804748535
train,6,6.498298168182373
train,7,6.549533367156982
train,8,7.006251811981201
train,9,6.379619836807251
train,10,6.29958438873291
train,11,6.443239450454712
train,12,6.233910322189331
train,13,6.454135179519653
train,14,6.435643911361694
train,15,6.384039878845215
train,16,6.4434590339660645
train,17,6.4222588539123535
train,18,6.335991859436035
train,19,6.497553586959839
train,20,6.427544116973877
train,21,6.531111717224121
train,22,6.485751390457153
train,23,6.51092267036438
train,24,6.431192636489868
train,25,6.4975810050964355
train,26,6.403008222579956
train,27,6.457878589630127
train,28,6.484664678573608
train,29,6.466880559921265
train,30,6.457071542739868
train,31,6.49380087852478
train,32,6.558854818344116
train,33,6.388561487197876
train,34,6.488525867462158
train,35,6.529373645782471
train,36,6.49560284614563
train,37,6.53262996673584
train,38,6.512775182723999
train,39,6.541877508163452
train,40,6.523722887039185
train,41,6.449431657791138
train,42,6.529794692993164
train,43,6.479416608810425
train,44,6.559959411621094
train,45,6.581402063369751
train,46,6.447020769119263
train,47,6.508576393127441
train,48,6.52739691734314
train,49,6.4774391651153564
train,50,6.520448684692383
train,51,6.4534807205200195
train,52,6.644885540008545
train,53,6.487393140792847
train,54,6.4355223178863525
train,55,6.521014928817749
train,56,6.4806647300720215
train,57,6.474661111831665
train,58,6.493549346923828
train,59,6.543617010116577
train,60,6.625076055526733
train,61,6.438408613204956
train,62,6.473527669906616
train,63,6.523835182189941
train,64,6.586826801300049
train,65,6.4211671352386475
train,66,6.457784652709961
train,67,6.34197735786438
train,68,6.4452502727508545
train,69,6.40255069732666
train,70,6.5085039138793945
train,71,6.510685205459595
train,72,6.4271745681762695
train,73,6.4063475131988525
train,74,6.42743444442749
train,75,6.501225471496582
train,76,6.545194625854492
train,77,6.532538890838623
train,78,6.483747720718384
train,79,6.5760908126831055
train,80,6.452516078948975
train,81,6.48256778717041
train,82,6.553022861480713
train,83,6.588921308517456
train,84,6.461532831192017
train,85,6.557370662689209
train,86,6.505510091781616
train,87,6.533548593521118
train,88,6.421525239944458
train,89,6.474125623703003
train,90,6.411478519439697
train,91,6.49110221862793
train,92,6.515456676483154
train,93,6.503378391265869
train,94,6.4442901611328125
train,95,6.534414291381836
train,96,6.607837200164795
train,97,6.52606463432312
train,98,6.459069728851318
train,99,6.453641414642334
train,100,6.585462808609009
evaluate,1,0.18942046165466309
evaluate,2,0.19910240173339844
evaluate,3,0.154066801071167
evaluate,4,0.06998133659362793
evaluate,5,0.1797177791595459
evaluate,6,0.16875433921813965
evaluate,7,0.07215332984924316
evaluate,8,0.1909620761871338
evaluate,9,0.17408204078674316
evaluate,10,0.16386842727661133
evaluate,11,0.16391968727111816
evaluate,12,0.16241025924682617
evaluate,13,0.16660356521606445
evaluate,14,0.15767931938171387
evaluate,15,0.1638650894165039
evaluate,16,0.15968608856201172
evaluate,17,0.16040897369384766
evaluate,18,0.1550462245941162
evaluate,19,0.17198514938354492
evaluate,20,0.1439990997314453
evaluate,21,0.16704607009887695
evaluate,22,0.16193628311157227
evaluate,23,0.1620187759399414
evaluate,24,0.07771730422973633
evaluate,25,0.16183066368103027
evaluate,26,0.16332006454467773
evaluate,27,0.14225292205810547
evaluate,28,0.16489553451538086
evaluate,29,0.15943598747253418
evaluate,30,0.16853952407836914
evaluate,31,0.14955472946166992
evaluate,32,0.16521978378295898
evaluate,33,0.14456629753112793
evaluate,34,0.16474509239196777
evaluate,35,0.16004610061645508
evaluate,36,0.1606733798980713
evaluate,37,0.16047215461730957
evaluate,38,0.12474513053894043
evaluate,39,0.1619725227355957
evaluate,40,0.15676307678222656
evaluate,41,0.16048789024353027
evaluate,42,0.1628279685974121
evaluate,43,0.15847492218017578
evaluate,44,0.16558551788330078
evaluate,45,0.15848207473754883
evaluate,46,0.1571202278137207
evaluate,47,0.1648087501525879
evaluate,48,0.1712045669555664
evaluate,49,0.15502238273620605
evaluate,50,0.16612696647644043
evaluate,51,0.1434164047241211
evaluate,52,0.16501665115356445
evaluate,53,0.16121602058410645
evaluate,54,0.17174911499023438
evaluate,55,0.15954160690307617
evaluate,56,0.16480612754821777
evaluate,57,0.16330766677856445
evaluate,58,0.1629042625427246
evaluate,59,0.16289901733398438
evaluate,60,0.16573715209960938
evaluate,61,0.16303253173828125
evaluate,62,0.167341947555542
evaluate,63,0.16435527801513672
evaluate,64,0.14773249626159668
evaluate,65,0.07171821594238281
evaluate,66,0.1626298427581787
evaluate,67,0.16585278511047363
evaluate,68,0.16052460670471191
evaluate,69,0.16509222984313965
evaluate,70,0.16392207145690918
evaluate,71,0.1615297794342041
evaluate,72,0.16506195068359375
evaluate,73,0.16264104843139648
evaluate,74,0.09717226028442383
