operation,round,time
train,1,9.671261548995972
train,2,6.6374030113220215
train,3,6.706806421279907
train,4,6.690240383148193
train,5,6.544609785079956
train,6,6.529461145401001
train,7,6.657660484313965
train,8,7.2786571979522705
train,9,6.4553139209747314
train,10,6.45521092414856
train,11,6.4135658740997314
train,12,6.398411512374878
train,13,6.338229179382324
train,14,6.290977478027344
train,15,6.3701887130737305
train,16,6.4601428508758545
train,17,6.435783863067627
train,18,6.484076261520386
train,19,6.637434005737305
train,20,6.471010684967041
train,21,7.324324369430542
train,22,6.417391300201416
train,23,6.581037759780884
train,24,6.4733192920684814
train,25,6.5186498165130615
train,26,6.355554580688477
train,27,6.4070470333099365
train,28,6.551155090332031
train,29,6.518534183502197
train,30,6.574402570724487
train,31,6.680662155151367
train,32,6.647027969360352
train,33,6.526405096054077
train,34,6.512470722198486
train,35,6.511198282241821
train,36,6.543262004852295
train,37,6.507229328155518
train,38,6.421533584594727
train,39,6.5598249435424805
train,40,6.528686761856079
train,41,6.5831520557403564
train,42,6.640073299407959
train,43,6.502774238586426
train,44,6.551903486251831
train,45,6.579607009887695
train,46,6.537469387054443
train,47,6.42791485786438
train,48,6.5345072746276855
train,49,6.545370101928711
train,50,6.5851805210113525
train,51,6.54271125793457
train,52,6.576422929763794
train,53,6.5209667682647705
train,54,6.484729290008545
train,55,6.548128843307495
train,56,6.4906299114227295
train,57,6.472836017608643
train,58,6.576897382736206
train,59,6.629047155380249
train,60,6.517009735107422
train,61,6.52358865737915
train,62,6.472229957580566
train,63,6.498541593551636
train,64,6.601237058639526
train,65,6.555805683135986
train,66,6.563694715499878
train,67,6.512448072433472
train,68,6.531102657318115
train,69,6.533897876739502
train,70,6.524017572402954
train,71,6.542290210723877
train,72,6.646998167037964
train,73,6.456859827041626
train,74,6.503524303436279
train,75,6.52441668510437
train,76,6.4009318351745605
train,77,6.543716192245483
train,78,6.615074872970581
train,79,6.463184118270874
train,80,6.619103670120239
train,81,6.534973382949829
train,82,6.5076470375061035
train,83,6.568166971206665
train,84,6.5242509841918945
train,85,6.516284942626953
train,86,6.4631147384643555
train,87,6.631133556365967
train,88,6.580504655838013
train,89,6.572760820388794
train,90,6.523922443389893
train,91,6.596689224243164
train,92,6.642451524734497
train,93,6.423242092132568
train,94,6.562954425811768
train,95,6.58446192741394
train,96,6.614719867706299
train,97,6.559414625167847
train,98,6.273121356964111
train,99,6.478026866912842
train,100,6.457324504852295
evaluate,1,0.18372654914855957
evaluate,2,0.16701555252075195
evaluate,3,0.162123441696167
evaluate,4,0.14718031883239746
evaluate,5,0.17006206512451172
evaluate,6,0.16312241554260254
evaluate,7,0.14716219902038574
evaluate,8,0.1831679344177246
evaluate,9,0.1399376392364502
evaluate,10,0.1612718105316162
evaluate,11,0.1627669334411621
evaluate,12,0.16430187225341797
evaluate,13,0.13893938064575195
evaluate,14,0.16168427467346191
evaluate,15,0.16472434997558594
evaluate,16,0.16499638557434082
evaluate,17,0.15935301780700684
evaluate,18,0.15749645233154297
evaluate,19,0.162766695022583
evaluate,20,0.1631324291229248
evaluate,21,0.17601585388183594
evaluate,22,0.1616511344909668
evaluate,23,0.15909075736999512
evaluate,24,0.1690835952758789
evaluate,25,0.16688227653503418
evaluate,26,0.16695070266723633
evaluate,27,0.16802120208740234
evaluate,28,0.16184258460998535
evaluate,29,0.14375853538513184
evaluate,30,0.1312391757965088
evaluate,31,0.16437149047851562
evaluate,32,0.16247034072875977
evaluate,33,0.06981635093688965
evaluate,34,0.16219663619995117
evaluate,35,0.062445640563964844
evaluate,36,0.1650998592376709
evaluate,37,0.16118144989013672
evaluate,38,0.16878056526184082
evaluate,39,0.1678025722503662
evaluate,40,0.15707015991210938
evaluate,41,0.16524481773376465
evaluate,42,0.09481453895568848
evaluate,43,0.16376709938049316
evaluate,44,0.17166638374328613
evaluate,45,0.12325310707092285
evaluate,46,0.16852068901062012
evaluate,47,0.16145014762878418
evaluate,48,0.16579484939575195
evaluate,49,0.16120338439941406
evaluate,50,0.16208553314208984
evaluate,51,0.09506034851074219
evaluate,52,0.15928053855895996
evaluate,53,0.16344857215881348
evaluate,54,0.15890884399414062
evaluate,55,0.16379213333129883
evaluate,56,0.15943217277526855
evaluate,57,0.16931724548339844
evaluate,58,0.14431118965148926
evaluate,59,0.16181349754333496
evaluate,60,0.1674942970275879
evaluate,61,0.06350541114807129
evaluate,62,0.17438006401062012
evaluate,63,0.14516687393188477
evaluate,64,0.15732169151306152
evaluate,65,0.16367459297180176
evaluate,66,0.14931344985961914
evaluate,67,0.15809893608093262
evaluate,68,0.12259221076965332
evaluate,69,0.16170740127563477
evaluate,70,0.07352924346923828
evaluate,71,0.1632988452911377
evaluate,72,0.15401697158813477
evaluate,73,0.1629037857055664
evaluate,74,0.14121174812316895
evaluate,75,0.16009259223937988
evaluate,76,0.1630241870880127
evaluate,77,0.15533208847045898
evaluate,78,0.16391730308532715
evaluate,79,0.1592392921447754
evaluate,80,0.16102027893066406
evaluate,81,0.16242384910583496
evaluate,82,0.16462349891662598
evaluate,83,0.14432263374328613
evaluate,84,0.16435861587524414
evaluate,85,0.13336420059204102
evaluate,86,0.15902018547058105
evaluate,87,0.16116547584533691
evaluate,88,0.14629626274108887
evaluate,89,0.16087627410888672
evaluate,90,0.1784954071044922
evaluate,91,0.14603018760681152
evaluate,92,0.06861519813537598
evaluate,93,0.1483144760131836
evaluate,94,0.16343092918395996
evaluate,95,0.1546030044555664
evaluate,96,0.16294050216674805
evaluate,97,0.18035650253295898
evaluate,98,0.16232848167419434
evaluate,99,0.1594083309173584
evaluate,100,0.15701770782470703
