round,accuracy
1,0.44166666666666665
2,0.675
3,0.7666666666666667
4,0.725
5,0.7166666666666667
6,0.8
7,0.725
8,0.825
9,0.7833333333333333
10,0.8083333333333333
11,0.7833333333333333
12,0.8083333333333333
13,0.7916666666666666
14,0.75
15,0.7333333333333333
16,0.6916666666666667
17,0.825
18,0.8
19,0.775
20,0.825
21,0.8333333333333334
22,0.725
23,0.6333333333333333
24,0.725
25,0.8333333333333334
26,0.7916666666666666
27,0.7666666666666667
28,0.8333333333333334
29,0.8583333333333333
30,0.8166666666666667
31,0.625
32,0.85
33,0.825
34,0.725
35,0.7666666666666667
36,0.85
37,0.7583333333333333
38,0.7416666666666667
39,0.7833333333333333
40,0.8333333333333334
41,0.8083333333333333
42,0.7416666666666667
43,0.7166666666666667
44,0.8416666666666667
45,0.85
46,0.8333333333333334
47,0.8333333333333334
48,0.8416666666666667
49,0.85
50,0.8416666666666667
51,0.8416666666666667
52,0.8333333333333334
53,0.8416666666666667
54,0.825
55,0.825
56,0.8083333333333333
57,0.8666666666666667
58,0.8083333333333333
59,0.8416666666666667
60,0.825
61,0.825
62,0.8416666666666667
63,0.8333333333333334
64,0.8
65,0.8583333333333333
66,0.8166666666666667
67,0.8666666666666667
68,0.875
69,0.8583333333333333
70,0.8666666666666667
71,0.875
72,0.8416666666666667
73,0.85
74,0.875
75,0.8416666666666667
76,0.85
77,0.8166666666666667
78,0.8333333333333334
79,0.8
80,0.85
81,0.8833333333333333
82,0.8
83,0.8083333333333333
84,0.8
85,0.85
86,0.825
87,0.7916666666666666
88,0.8666666666666667
89,0.85
90,0.8416666666666667
91,0.8416666666666667
92,0.8333333333333334
93,0.8416666666666667
94,0.85
95,0.8333333333333334
96,0.8666666666666667
97,0.8583333333333333
98,0.85
99,0.8416666666666667
100,0.85
