round,accuracy
1,0.18916666666666668
2,0.4225
3,0.7091666666666666
4,0.72
5,0.7408333333333333
6,0.7475
7,0.7766666666666666
8,0.7783333333333333
9,0.7875
10,0.785
11,0.7916666666666666
12,0.79
13,0.7941666666666667
14,0.83
15,0.8133333333333334
16,0.8258333333333333
17,0.8033333333333333
18,0.8183333333333334
19,0.8325
20,0.8158333333333333
21,0.8008333333333333
22,0.8316666666666667
23,0.8
24,0.83
25,0.8325
26,0.8316666666666667
27,0.84
28,0.8325
29,0.8283333333333334
30,0.8433333333333334
31,0.8433333333333334
32,0.8475
33,0.84
34,0.835
35,0.8425
36,0.8466666666666667
37,0.8358333333333333
38,0.8366666666666667
39,0.8541666666666666
40,0.8308333333333333
41,0.845
42,0.8191666666666667
43,0.8341666666666666
44,0.8408333333333333
45,0.8308333333333333
46,0.8475
47,0.8191666666666667
48,0.84
49,0.8166666666666667
50,0.8508333333333333
51,0.8483333333333334
52,0.8516666666666667
53,0.8266666666666667
54,0.855
55,0.8183333333333334
56,0.8408333333333333
57,0.8441666666666666
58,0.8541666666666666
59,0.8283333333333334
60,0.8383333333333334
61,0.8508333333333333
62,0.8533333333333334
63,0.8541666666666666
64,0.8475
65,0.8625
66,0.8441666666666666
67,0.8625
68,0.8566666666666667
69,0.8666666666666667
70,0.8616666666666667
71,0.8416666666666667
72,0.8625
73,0.8575
74,0.8725
75,0.8791666666666667
76,0.8825
77,0.8716666666666667
78,0.855
79,0.8675
80,0.865
81,0.8691666666666666
82,0.8558333333333333
83,0.8583333333333333
84,0.8683333333333333
85,0.8583333333333333
86,0.8575
87,0.87
88,0.8625
89,0.8675
90,0.8666666666666667
91,0.8741666666666666
92,0.8633333333333333
93,0.8733333333333333
94,0.8633333333333333
95,0.865
96,0.8608333333333333
97,0.8633333333333333
98,0.865
99,0.8683333333333333
100,0.8658333333333333
