round,accuracy
1,0.18833333333333332
2,0.4058333333333333
3,0.715
4,0.7075
5,0.7491666666666666
6,0.7366666666666667
7,0.7491666666666666
8,0.7683333333333333
9,0.7883333333333333
10,0.7816666666666666
11,0.77
12,0.7775
13,0.7933333333333333
14,0.8108333333333333
15,0.81
16,0.8091666666666667
17,0.7975
18,0.8175
19,0.83
20,0.8083333333333333
21,0.7958333333333333
22,0.825
23,0.7816666666666666
24,0.8233333333333334
25,0.8166666666666667
26,0.8108333333333333
27,0.8241666666666667
28,0.8191666666666667
29,0.8183333333333334
30,0.8291666666666667
31,0.8275
32,0.8325
33,0.825
34,0.8283333333333334
35,0.8291666666666667
36,0.8266666666666667
37,0.8225
38,0.83
39,0.8325
40,0.8291666666666667
41,0.8283333333333334
42,0.8141666666666667
43,0.8108333333333333
44,0.8425
45,0.8108333333333333
46,0.8483333333333334
47,0.7966666666666666
48,0.8291666666666667
49,0.8058333333333333
50,0.8416666666666667
51,0.8283333333333334
52,0.8333333333333334
53,0.8383333333333334
54,0.8533333333333334
55,0.8183333333333334
56,0.8316666666666667
57,0.8333333333333334
58,0.8491666666666666
59,0.8116666666666666
60,0.8216666666666667
61,0.83
62,0.8325
63,0.8416666666666667
64,0.8316666666666667
65,0.8491666666666666
66,0.8341666666666666
67,0.85
68,0.8366666666666667
69,0.8516666666666667
70,0.85
71,0.8333333333333334
72,0.8525
73,0.8408333333333333
74,0.8533333333333334
75,0.8583333333333333
76,0.855
77,0.8541666666666666
78,0.8458333333333333
79,0.8558333333333333
80,0.8491666666666666
81,0.8641666666666666
82,0.8433333333333334
83,0.8366666666666667
84,0.8616666666666667
85,0.8491666666666666
86,0.8425
87,0.8508333333333333
88,0.8475
89,0.8583333333333333
90,0.8575
91,0.8583333333333333
92,0.8516666666666667
93,0.8591666666666666
94,0.8533333333333334
95,0.8541666666666666
96,0.8541666666666666
97,0.8558333333333333
98,0.855
99,0.8541666666666666
100,0.8525
