round,accuracy
1,0.35833333333333334
2,0.525
3,0.525
4,0.6166666666666667
5,0.48333333333333334
6,0.6916666666666667
7,0.7083333333333334
8,0.75
9,0.725
10,0.725
11,0.8
12,0.7416666666666667
13,0.775
14,0.8083333333333333
15,0.7666666666666667
16,0.7666666666666667
17,0.7833333333333333
18,0.8083333333333333
19,0.8416666666666667
20,0.8333333333333334
21,0.7916666666666666
22,0.7833333333333333
23,0.825
24,0.825
25,0.8166666666666667
26,0.8166666666666667
27,0.8333333333333334
28,0.8416666666666667
29,0.85
30,0.825
31,0.8416666666666667
32,0.85
33,0.85
34,0.8416666666666667
35,0.825
36,0.8666666666666667
37,0.8333333333333334
38,0.85
39,0.875
40,0.85
41,0.8333333333333334
42,0.8583333333333333
43,0.9083333333333333
44,0.8333333333333334
45,0.8666666666666667
46,0.8833333333333333
47,0.8583333333333333
48,0.875
49,0.9083333333333333
50,0.9083333333333333
51,0.8333333333333334
52,0.8666666666666667
53,0.875
54,0.8916666666666667
55,0.8666666666666667
56,0.8833333333333333
57,0.8916666666666667
58,0.875
59,0.9
60,0.8583333333333333
61,0.9
62,0.9166666666666666
63,0.8833333333333333
64,0.9
65,0.8916666666666667
66,0.8833333333333333
67,0.9083333333333333
68,0.9083333333333333
69,0.9083333333333333
70,0.9
71,0.9166666666666666
72,0.9
73,0.8916666666666667
74,0.9083333333333333
75,0.8833333333333333
76,0.9083333333333333
77,0.9166666666666666
78,0.9083333333333333
79,0.9083333333333333
80,0.9
81,0.9
82,0.9083333333333333
83,0.9
84,0.9416666666666667
85,0.925
86,0.925
87,0.9166666666666666
88,0.9166666666666666
89,0.9166666666666666
90,0.925
91,0.9416666666666667
92,0.9083333333333333
93,0.9416666666666667
94,0.9416666666666667
95,0.9333333333333333
96,0.95
97,0.9333333333333333
98,0.9333333333333333
99,0.9333333333333333
100,0.9333333333333333
