round,accuracy
1,0.44166666666666665
2,0.5833333333333334
3,0.6083333333333333
4,0.725
5,0.525
6,0.7833333333333333
7,0.8166666666666667
8,0.775
9,0.7916666666666666
10,0.8
11,0.7916666666666666
12,0.8166666666666667
13,0.8666666666666667
14,0.825
15,0.875
16,0.8666666666666667
17,0.85
18,0.8416666666666667
19,0.8416666666666667
20,0.8666666666666667
21,0.85
22,0.8333333333333334
23,0.8916666666666667
24,0.875
25,0.8833333333333333
26,0.8666666666666667
27,0.8416666666666667
28,0.8666666666666667
29,0.8833333333333333
30,0.8583333333333333
31,0.85
32,0.875
33,0.875
34,0.85
35,0.8833333333333333
36,0.8666666666666667
37,0.8916666666666667
38,0.8833333333333333
39,0.8333333333333334
40,0.9
41,0.8333333333333334
42,0.8916666666666667
43,0.8666666666666667
44,0.875
45,0.8666666666666667
46,0.875
47,0.8833333333333333
48,0.875
49,0.8916666666666667
50,0.8666666666666667
51,0.8166666666666667
52,0.8666666666666667
53,0.85
54,0.875
55,0.8666666666666667
56,0.8583333333333333
57,0.8583333333333333
58,0.8666666666666667
59,0.8916666666666667
60,0.8583333333333333
61,0.8666666666666667
62,0.875
63,0.8583333333333333
64,0.85
65,0.8666666666666667
66,0.85
67,0.8833333333333333
68,0.875
69,0.8666666666666667
70,0.875
71,0.875
72,0.8583333333333333
73,0.875
74,0.8833333333333333
75,0.8833333333333333
76,0.8916666666666667
77,0.9
78,0.8916666666666667
79,0.85
80,0.8666666666666667
81,0.8583333333333333
82,0.8833333333333333
83,0.8666666666666667
84,0.8916666666666667
85,0.8833333333333333
86,0.8833333333333333
87,0.8666666666666667
88,0.8833333333333333
89,0.8833333333333333
90,0.9
91,0.8916666666666667
92,0.8916666666666667
93,0.8916666666666667
94,0.9083333333333333
95,0.8916666666666667
96,0.9083333333333333
97,0.9083333333333333
98,0.9083333333333333
99,0.9083333333333333
100,0.9083333333333333
