operation,round,time
train,1,11.690157413482666
train,2,5.471476793289185
train,3,5.250239133834839
train,4,5.347724199295044
train,5,5.268829822540283
train,6,5.366097688674927
train,7,5.332948207855225
train,8,5.454647541046143
train,9,5.349623441696167
train,10,5.3265461921691895
train,11,5.381798982620239
train,12,5.403735160827637
train,13,5.351822137832642
train,14,5.365932941436768
train,15,5.342855453491211
train,16,5.355475902557373
train,17,5.329696416854858
train,18,5.404188871383667
train,19,5.332803010940552
train,20,5.386316299438477
train,21,5.290922403335571
train,22,5.276122093200684
train,23,5.249543905258179
train,24,5.366061210632324
train,25,5.368938684463501
train,26,4.933180093765259
train,27,5.254620552062988
train,28,5.3912670612335205
train,29,5.320819616317749
train,30,5.299074411392212
train,31,5.365989923477173
train,32,5.356957912445068
train,33,5.329841613769531
train,34,5.3606085777282715
train,35,5.365764617919922
train,36,5.367200613021851
train,37,5.310100317001343
train,38,5.288581609725952
train,39,5.36414909362793
train,40,5.266703128814697
train,41,5.27607274055481
train,42,5.284147262573242
train,43,5.3566014766693115
train,44,5.335050344467163
train,45,5.297179937362671
train,46,5.23270320892334
train,47,5.424581289291382
train,48,5.240290641784668
train,49,5.287079572677612
train,50,5.303176164627075
train,51,5.268737077713013
train,52,5.383551120758057
train,53,5.257306814193726
train,54,5.238596439361572
train,55,5.206396818161011
train,56,5.404165983200073
train,57,5.377834320068359
train,58,5.3007659912109375
train,59,5.287220239639282
train,60,5.38338565826416
train,61,5.322571754455566
train,62,5.30747389793396
train,63,5.311392784118652
train,64,5.4105143547058105
train,65,5.396470069885254
train,66,5.345958948135376
train,67,5.401675224304199
train,68,5.367297887802124
train,69,5.235113859176636
train,70,5.280797481536865
train,71,5.31502628326416
train,72,5.253840923309326
train,73,5.354259014129639
train,74,5.2206032276153564
train,75,5.313528537750244
train,76,5.3491761684417725
train,77,5.420598745346069
train,78,5.342517614364624
train,79,5.399199724197388
train,80,5.410853147506714
train,81,5.375791549682617
train,82,5.368093967437744
train,83,5.298543691635132
train,84,5.3963303565979
train,85,4.997243881225586
train,86,5.197350978851318
train,87,5.373993873596191
train,88,5.286871671676636
train,89,5.375294208526611
train,90,5.372435092926025
train,91,5.428492784500122
train,92,5.3271870613098145
train,93,5.32745623588562
train,94,5.381934881210327
train,95,5.272316932678223
train,96,5.298821926116943
train,97,5.343039274215698
train,98,5.335406064987183
train,99,5.361668348312378
train,100,5.346994400024414
evaluate,1,0.18665766716003418
evaluate,2,0.15810108184814453
evaluate,3,0.09290575981140137
evaluate,4,0.13562440872192383
evaluate,5,0.15417933464050293
evaluate,6,0.14717388153076172
evaluate,7,0.15288019180297852
evaluate,8,0.05271124839782715
evaluate,9,0.15457510948181152
evaluate,10,0.1533510684967041
evaluate,11,0.15437030792236328
evaluate,12,0.1497197151184082
evaluate,13,0.13645315170288086
evaluate,14,0.14780616760253906
evaluate,15,0.1570420265197754
evaluate,16,0.1579275131225586
evaluate,17,0.1636810302734375
evaluate,18,0.1475071907043457
evaluate,19,0.1499621868133545
evaluate,20,0.1561448574066162
evaluate,21,0.14195942878723145
evaluate,22,0.14861583709716797
evaluate,23,0.14806842803955078
evaluate,24,0.129777193069458
evaluate,25,0.13363099098205566
evaluate,26,0.14767217636108398
evaluate,27,0.12489533424377441
evaluate,28,0.1467883586883545
evaluate,29,0.12049579620361328
evaluate,30,0.05690932273864746
evaluate,31,0.15222954750061035
evaluate,32,0.1452033519744873
evaluate,33,0.1439502239227295
evaluate,34,0.1550288200378418
evaluate,35,0.13967514038085938
evaluate,36,0.14890766143798828
evaluate,37,0.14725351333618164
evaluate,38,0.13187813758850098
evaluate,39,0.15064787864685059
evaluate,40,0.14791369438171387
evaluate,41,0.14901113510131836
evaluate,42,0.12941360473632812
evaluate,43,0.15072989463806152
evaluate,44,0.13589119911193848
evaluate,45,0.150956392288208
evaluate,46,0.13084959983825684
evaluate,47,0.15385127067565918
evaluate,48,0.11419343948364258
evaluate,49,0.14470791816711426
evaluate,50,0.14572644233703613
evaluate,51,0.14235997200012207
evaluate,52,0.15822505950927734
evaluate,53,0.1303997039794922
evaluate,54,0.1300053596496582
evaluate,55,0.11920976638793945
evaluate,56,0.12919402122497559
evaluate,57,0.13562703132629395
evaluate,58,0.15403246879577637
evaluate,59,0.058736324310302734
evaluate,60,0.15398097038269043
evaluate,61,0.13704800605773926
evaluate,62,0.15607047080993652
evaluate,63,0.15060901641845703
evaluate,64,0.1368238925933838
evaluate,65,0.128831148147583
evaluate,66,0.1484217643737793
evaluate,67,0.15568089485168457
evaluate,68,0.1602621078491211
evaluate,69,0.15583395957946777
evaluate,70,0.14400553703308105
evaluate,71,0.1522364616394043
evaluate,72,0.11002922058105469
evaluate,73,0.15513849258422852
evaluate,74,0.1330091953277588
evaluate,75,0.1278550624847412
evaluate,76,0.060218095779418945
evaluate,77,0.14952707290649414
evaluate,78,0.14826011657714844
evaluate,79,0.15335941314697266
evaluate,80,0.13185620307922363
evaluate,81,0.049895286560058594
evaluate,82,0.15111923217773438
evaluate,83,0.14476943016052246
evaluate,84,0.15317320823669434
evaluate,85,0.1495826244354248
evaluate,86,0.1455519199371338
evaluate,87,0.1488027572631836
evaluate,88,0.13037371635437012
evaluate,89,0.14766311645507812
evaluate,90,0.11934471130371094
evaluate,91,0.13231325149536133
evaluate,92,0.1475515365600586
