round,accuracy
1,0.4583333333333333
2,0.5916666666666667
3,0.5666666666666667
4,0.6666666666666666
5,0.475
6,0.7583333333333333
7,0.7666666666666667
8,0.7666666666666667
9,0.7916666666666666
10,0.8
11,0.75
12,0.7666666666666667
13,0.7916666666666666
14,0.7333333333333333
15,0.825
16,0.7333333333333333
17,0.8
18,0.7833333333333333
19,0.8
20,0.7833333333333333
21,0.775
22,0.8
23,0.7916666666666666
24,0.825
25,0.8083333333333333
26,0.7833333333333333
27,0.8333333333333334
28,0.775
29,0.8166666666666667
30,0.8166666666666667
31,0.7916666666666666
32,0.8166666666666667
33,0.7916666666666666
34,0.7916666666666666
35,0.8
36,0.8166666666666667
37,0.7916666666666666
38,0.8083333333333333
39,0.8083333333333333
40,0.7833333333333333
41,0.825
42,0.85
43,0.8
44,0.7916666666666666
45,0.7833333333333333
46,0.8
47,0.8083333333333333
48,0.8333333333333334
49,0.8166666666666667
50,0.8083333333333333
51,0.8
52,0.8333333333333334
53,0.8083333333333333
54,0.8083333333333333
55,0.8333333333333334
56,0.8416666666666667
57,0.8083333333333333
58,0.8
59,0.85
60,0.7833333333333333
61,0.8083333333333333
62,0.8
63,0.8
64,0.85
65,0.825
66,0.8
67,0.8333333333333334
68,0.7916666666666666
69,0.825
70,0.8416666666666667
71,0.8083333333333333
72,0.8083333333333333
73,0.8666666666666667
74,0.8333333333333334
75,0.8166666666666667
76,0.8166666666666667
77,0.8166666666666667
78,0.8583333333333333
79,0.8166666666666667
80,0.8416666666666667
81,0.8083333333333333
82,0.8333333333333334
83,0.85
84,0.825
85,0.8416666666666667
86,0.8333333333333334
87,0.8416666666666667
88,0.825
89,0.8416666666666667
90,0.8666666666666667
91,0.8583333333333333
92,0.825
93,0.8666666666666667
94,0.85
95,0.85
96,0.8583333333333333
97,0.8416666666666667
98,0.85
99,0.8583333333333333
100,0.85
