round,accuracy
1,0.3
2,0.425
3,0.49166666666666664
4,0.6333333333333333
5,0.44166666666666665
6,0.7333333333333333
7,0.775
8,0.7583333333333333
9,0.7583333333333333
10,0.7916666666666666
11,0.7416666666666667
12,0.8083333333333333
13,0.775
14,0.8
15,0.8
16,0.7666666666666667
17,0.7833333333333333
18,0.8083333333333333
19,0.8333333333333334
20,0.8083333333333333
21,0.8333333333333334
22,0.8
23,0.7666666666666667
24,0.8416666666666667
25,0.8583333333333333
26,0.8333333333333334
27,0.8166666666666667
28,0.8583333333333333
29,0.85
30,0.8
31,0.8083333333333333
32,0.875
33,0.8666666666666667
34,0.825
35,0.8
36,0.875
37,0.85
38,0.8416666666666667
39,0.8416666666666667
40,0.8166666666666667
41,0.8333333333333334
42,0.875
43,0.8166666666666667
44,0.8583333333333333
45,0.825
46,0.8416666666666667
47,0.8333333333333334
48,0.8666666666666667
49,0.8416666666666667
50,0.8416666666666667
51,0.8416666666666667
52,0.8583333333333333
53,0.8166666666666667
54,0.8583333333333333
55,0.8083333333333333
56,0.8833333333333333
57,0.8166666666666667
58,0.8083333333333333
59,0.825
60,0.8416666666666667
61,0.8333333333333334
62,0.8666666666666667
63,0.825
64,0.8333333333333334
65,0.825
66,0.825
67,0.8666666666666667
68,0.8416666666666667
69,0.8333333333333334
70,0.8333333333333334
71,0.8666666666666667
72,0.8416666666666667
73,0.8583333333333333
74,0.8666666666666667
75,0.8333333333333334
76,0.85
77,0.8416666666666667
78,0.8583333333333333
79,0.825
80,0.8583333333333333
81,0.85
82,0.825
83,0.85
84,0.8583333333333333
85,0.8583333333333333
86,0.8333333333333334
87,0.8333333333333334
88,0.825
89,0.8416666666666667
90,0.85
91,0.8583333333333333
92,0.8333333333333334
93,0.875
94,0.8583333333333333
95,0.8416666666666667
96,0.875
97,0.8416666666666667
98,0.85
99,0.8583333333333333
100,0.8583333333333333
