round,accuracy
1,0.38333333333333336
2,0.5
3,0.5416666666666666
4,0.6333333333333333
5,0.48333333333333334
6,0.7666666666666667
7,0.75
8,0.7333333333333333
9,0.775
10,0.7333333333333333
11,0.7916666666666666
12,0.7666666666666667
13,0.8
14,0.7583333333333333
15,0.8166666666666667
16,0.7833333333333333
17,0.8333333333333334
18,0.7583333333333333
19,0.7583333333333333
20,0.825
21,0.775
22,0.8083333333333333
23,0.8416666666666667
24,0.8
25,0.8333333333333334
26,0.8333333333333334
27,0.7583333333333333
28,0.7666666666666667
29,0.8416666666666667
30,0.75
31,0.85
32,0.8166666666666667
33,0.825
34,0.8083333333333333
35,0.7916666666666666
36,0.85
37,0.8666666666666667
38,0.8416666666666667
39,0.8333333333333334
40,0.7916666666666666
41,0.8166666666666667
42,0.825
43,0.8333333333333334
44,0.85
45,0.8
46,0.825
47,0.8083333333333333
48,0.8583333333333333
49,0.8166666666666667
50,0.85
51,0.8
52,0.8333333333333334
53,0.8333333333333334
54,0.875
55,0.8666666666666667
56,0.8666666666666667
57,0.8666666666666667
58,0.825
59,0.8666666666666667
60,0.825
61,0.85
62,0.8583333333333333
63,0.8333333333333334
64,0.8583333333333333
65,0.875
66,0.8583333333333333
67,0.85
68,0.85
69,0.8666666666666667
70,0.8583333333333333
71,0.8666666666666667
72,0.8583333333333333
73,0.8666666666666667
74,0.8583333333333333
75,0.825
76,0.8916666666666667
77,0.8916666666666667
78,0.8666666666666667
79,0.8583333333333333
80,0.8583333333333333
81,0.85
82,0.85
83,0.8166666666666667
84,0.875
85,0.8666666666666667
86,0.85
87,0.875
88,0.85
89,0.8833333333333333
90,0.8666666666666667
91,0.9083333333333333
92,0.8833333333333333
93,0.9
94,0.9
95,0.9083333333333333
96,0.9
97,0.9083333333333333
98,0.9166666666666666
99,0.925
100,0.9166666666666666
