round,accuracy
1,0.35833333333333334
2,0.525
3,0.5166666666666667
4,0.55
5,0.49166666666666664
6,0.6916666666666667
7,0.7166666666666667
8,0.7
9,0.7083333333333334
10,0.7
11,0.7083333333333334
12,0.7333333333333333
13,0.75
14,0.7083333333333334
15,0.75
16,0.7833333333333333
17,0.8
18,0.7333333333333333
19,0.8
20,0.7916666666666666
21,0.7916666666666666
22,0.7833333333333333
23,0.7916666666666666
24,0.8
25,0.7916666666666666
26,0.8083333333333333
27,0.825
28,0.825
29,0.8083333333333333
30,0.7833333333333333
31,0.8333333333333334
32,0.8333333333333334
33,0.8333333333333334
34,0.8083333333333333
35,0.8
36,0.8083333333333333
37,0.8166666666666667
38,0.8166666666666667
39,0.825
40,0.825
41,0.8416666666666667
42,0.775
43,0.8166666666666667
44,0.8166666666666667
45,0.7916666666666666
46,0.8
47,0.825
48,0.8666666666666667
49,0.825
50,0.8
51,0.8166666666666667
52,0.8416666666666667
53,0.8416666666666667
54,0.8666666666666667
55,0.8083333333333333
56,0.8333333333333334
57,0.8416666666666667
58,0.85
59,0.825
60,0.8583333333333333
61,0.8166666666666667
62,0.825
63,0.8166666666666667
64,0.8333333333333334
65,0.8416666666666667
66,0.85
67,0.85
68,0.825
69,0.8583333333333333
70,0.8583333333333333
71,0.85
72,0.8416666666666667
73,0.8583333333333333
74,0.875
75,0.7833333333333333
76,0.8333333333333334
77,0.8166666666666667
78,0.8416666666666667
79,0.85
80,0.8416666666666667
81,0.8583333333333333
82,0.85
83,0.8666666666666667
84,0.825
85,0.8583333333333333
86,0.8666666666666667
87,0.875
88,0.8666666666666667
89,0.8583333333333333
90,0.875
91,0.8833333333333333
92,0.8583333333333333
93,0.8583333333333333
94,0.8666666666666667
95,0.8833333333333333
96,0.8666666666666667
97,0.875
98,0.875
99,0.8666666666666667
100,0.8666666666666667
