round,accuracy
1,0.35833333333333334
2,0.5
3,0.48333333333333334
4,0.5916666666666667
5,0.45
6,0.7416666666666667
7,0.7583333333333333
8,0.7916666666666666
9,0.7916666666666666
10,0.775
11,0.7666666666666667
12,0.7916666666666666
13,0.8166666666666667
14,0.7916666666666666
15,0.7916666666666666
16,0.8
17,0.825
18,0.8083333333333333
19,0.8083333333333333
20,0.7916666666666666
21,0.8166666666666667
22,0.8
23,0.7916666666666666
24,0.7833333333333333
25,0.825
26,0.825
27,0.7666666666666667
28,0.8
29,0.8416666666666667
30,0.8333333333333334
31,0.8
32,0.7833333333333333
33,0.7666666666666667
34,0.775
35,0.8166666666666667
36,0.8333333333333334
37,0.8166666666666667
38,0.7666666666666667
39,0.8083333333333333
40,0.8
41,0.825
42,0.825
43,0.8333333333333334
44,0.825
45,0.7916666666666666
46,0.8083333333333333
47,0.8
48,0.775
49,0.8166666666666667
50,0.825
51,0.775
52,0.825
53,0.8166666666666667
54,0.8333333333333334
55,0.8416666666666667
56,0.85
57,0.8166666666666667
58,0.8
59,0.85
60,0.8083333333333333
61,0.825
62,0.8166666666666667
63,0.825
64,0.8416666666666667
65,0.7833333333333333
66,0.8166666666666667
67,0.85
68,0.825
69,0.8666666666666667
70,0.8583333333333333
71,0.8
72,0.825
73,0.825
74,0.8666666666666667
75,0.8166666666666667
76,0.85
77,0.8583333333333333
78,0.8083333333333333
79,0.825
80,0.8583333333333333
81,0.825
82,0.85
83,0.825
84,0.8416666666666667
85,0.8083333333333333
86,0.85
87,0.8333333333333334
88,0.8333333333333334
89,0.8333333333333334
90,0.8416666666666667
91,0.8333333333333334
92,0.8666666666666667
93,0.85
94,0.8416666666666667
95,0.85
96,0.8333333333333334
97,0.8583333333333333
98,0.8583333333333333
99,0.8583333333333333
100,0.8666666666666667
