round,accuracy
1,0.4
2,0.6
3,0.6416666666666667
4,0.7
5,0.5583333333333333
6,0.8083333333333333
7,0.8
8,0.8
9,0.8166666666666667
10,0.8
11,0.8333333333333334
12,0.8333333333333334
13,0.85
14,0.8416666666666667
15,0.8166666666666667
16,0.8083333333333333
17,0.8583333333333333
18,0.875
19,0.8416666666666667
20,0.8083333333333333
21,0.825
22,0.8583333333333333
23,0.8416666666666667
24,0.8166666666666667
25,0.825
26,0.825
27,0.8416666666666667
28,0.8083333333333333
29,0.825
30,0.8083333333333333
31,0.8333333333333334
32,0.8583333333333333
33,0.8583333333333333
34,0.8666666666666667
35,0.825
36,0.8333333333333334
37,0.8166666666666667
38,0.8416666666666667
39,0.825
40,0.8083333333333333
41,0.8583333333333333
42,0.8833333333333333
43,0.825
44,0.8583333333333333
45,0.8583333333333333
46,0.8333333333333334
47,0.825
48,0.8583333333333333
49,0.85
50,0.85
51,0.8333333333333334
52,0.85
53,0.825
54,0.8333333333333334
55,0.875
56,0.8333333333333334
57,0.8166666666666667
58,0.8166666666666667
59,0.8333333333333334
60,0.8166666666666667
61,0.8083333333333333
62,0.825
63,0.825
64,0.8166666666666667
65,0.85
66,0.8333333333333334
67,0.875
68,0.8333333333333334
69,0.825
70,0.8166666666666667
71,0.825
72,0.8166666666666667
73,0.8583333333333333
74,0.8583333333333333
75,0.8666666666666667
76,0.8416666666666667
77,0.85
78,0.875
79,0.8166666666666667
80,0.8916666666666667
81,0.8666666666666667
82,0.85
83,0.85
84,0.8416666666666667
85,0.8333333333333334
86,0.825
87,0.8583333333333333
88,0.8416666666666667
89,0.85
90,0.8583333333333333
91,0.8583333333333333
92,0.8333333333333334
93,0.8833333333333333
94,0.8666666666666667
95,0.8833333333333333
96,0.8666666666666667
97,0.8583333333333333
98,0.875
99,0.875
100,0.8583333333333333
