round,accuracy
1,0.375
2,0.45
3,0.5
4,0.55
5,0.5416666666666666
6,0.7583333333333333
7,0.75
8,0.7416666666666667
9,0.7583333333333333
10,0.7416666666666667
11,0.7583333333333333
12,0.8166666666666667
13,0.8083333333333333
14,0.7666666666666667
15,0.8416666666666667
16,0.75
17,0.8166666666666667
18,0.8416666666666667
19,0.8166666666666667
20,0.8083333333333333
21,0.85
22,0.8166666666666667
23,0.8416666666666667
24,0.85
25,0.825
26,0.8166666666666667
27,0.8583333333333333
28,0.8333333333333334
29,0.85
30,0.8583333333333333
31,0.85
32,0.8583333333333333
33,0.8416666666666667
34,0.825
35,0.8666666666666667
36,0.8333333333333334
37,0.8166666666666667
38,0.8666666666666667
39,0.875
40,0.8166666666666667
41,0.85
42,0.8583333333333333
43,0.8666666666666667
44,0.85
45,0.9083333333333333
46,0.875
47,0.8583333333333333
48,0.9
49,0.8666666666666667
50,0.875
51,0.8333333333333334
52,0.8833333333333333
53,0.8583333333333333
54,0.85
55,0.9083333333333333
56,0.8583333333333333
57,0.875
58,0.8583333333333333
59,0.8583333333333333
60,0.875
61,0.85
62,0.8666666666666667
63,0.8666666666666667
64,0.875
65,0.8833333333333333
66,0.8833333333333333
67,0.875
68,0.8916666666666667
69,0.9166666666666666
70,0.9083333333333333
71,0.8666666666666667
72,0.875
73,0.8833333333333333
74,0.8583333333333333
75,0.8666666666666667
76,0.9083333333333333
77,0.9083333333333333
78,0.875
79,0.9
80,0.8833333333333333
81,0.9166666666666666
82,0.8916666666666667
83,0.9083333333333333
84,0.9083333333333333
85,0.9166666666666666
86,0.9083333333333333
87,0.8833333333333333
88,0.9
89,0.9333333333333333
90,0.9166666666666666
91,0.9166666666666666
92,0.9166666666666666
93,0.925
94,0.9083333333333333
95,0.9166666666666666
96,0.9
97,0.9166666666666666
98,0.9166666666666666
99,0.9166666666666666
100,0.9166666666666666
