round,accuracy
1,0.425
2,0.5416666666666666
3,0.5666666666666667
4,0.6666666666666666
5,0.525
6,0.775
7,0.75
8,0.7583333333333333
9,0.725
10,0.775
11,0.8166666666666667
12,0.8416666666666667
13,0.8166666666666667
14,0.775
15,0.8166666666666667
16,0.8416666666666667
17,0.825
18,0.7833333333333333
19,0.8083333333333333
20,0.8416666666666667
21,0.8083333333333333
22,0.825
23,0.8333333333333334
24,0.825
25,0.8416666666666667
26,0.875
27,0.825
28,0.8416666666666667
29,0.875
30,0.875
31,0.8166666666666667
32,0.8333333333333334
33,0.85
34,0.8333333333333334
35,0.875
36,0.8916666666666667
37,0.85
38,0.8833333333333333
39,0.9
40,0.8833333333333333
41,0.8333333333333334
42,0.85
43,0.8666666666666667
44,0.9
45,0.85
46,0.8666666666666667
47,0.85
48,0.875
49,0.8583333333333333
50,0.8583333333333333
51,0.7916666666666666
52,0.8416666666666667
53,0.875
54,0.9
55,0.8833333333333333
56,0.875
57,0.875
58,0.85
59,0.875
60,0.875
61,0.8833333333333333
62,0.8916666666666667
63,0.8666666666666667
64,0.8583333333333333
65,0.875
66,0.8666666666666667
67,0.875
68,0.85
69,0.8916666666666667
70,0.8666666666666667
71,0.8916666666666667
72,0.8833333333333333
73,0.8833333333333333
74,0.8833333333333333
75,0.8416666666666667
76,0.8833333333333333
77,0.8916666666666667
78,0.9
79,0.8833333333333333
80,0.9
81,0.875
82,0.9
83,0.8666666666666667
84,0.8916666666666667
85,0.875
86,0.9
87,0.9
88,0.8833333333333333
89,0.875
90,0.8833333333333333
91,0.8833333333333333
92,0.8916666666666667
93,0.9083333333333333
94,0.8916666666666667
95,0.9
96,0.9083333333333333
97,0.9166666666666666
98,0.9166666666666666
99,0.9166666666666666
100,0.9166666666666666
