round,accuracy
1,0.43333333333333335
2,0.5083333333333333
3,0.5
4,0.65
5,0.49166666666666664
6,0.7416666666666667
7,0.7666666666666667
8,0.7416666666666667
9,0.7833333333333333
10,0.7416666666666667
11,0.7833333333333333
12,0.7666666666666667
13,0.7666666666666667
14,0.8166666666666667
15,0.8166666666666667
16,0.7666666666666667
17,0.7916666666666666
18,0.8083333333333333
19,0.8416666666666667
20,0.8166666666666667
21,0.8
22,0.8416666666666667
23,0.8083333333333333
24,0.8333333333333334
25,0.8416666666666667
26,0.825
27,0.7666666666666667
28,0.825
29,0.8833333333333333
30,0.8
31,0.825
32,0.8416666666666667
33,0.825
34,0.8166666666666667
35,0.8166666666666667
36,0.7916666666666666
37,0.825
38,0.8333333333333334
39,0.85
40,0.825
41,0.825
42,0.8333333333333334
43,0.8583333333333333
44,0.875
45,0.8333333333333334
46,0.8416666666666667
47,0.8416666666666667
48,0.825
49,0.8333333333333334
50,0.85
51,0.8
52,0.85
53,0.8333333333333334
54,0.875
55,0.825
56,0.875
57,0.825
58,0.85
59,0.8416666666666667
60,0.8083333333333333
61,0.825
62,0.8333333333333334
63,0.8333333333333334
64,0.85
65,0.8333333333333334
66,0.8166666666666667
67,0.8416666666666667
68,0.8583333333333333
69,0.8583333333333333
70,0.85
71,0.8333333333333334
72,0.875
73,0.825
74,0.8583333333333333
75,0.8416666666666667
76,0.8583333333333333
77,0.8583333333333333
78,0.8583333333333333
79,0.85
80,0.8416666666666667
81,0.8416666666666667
82,0.8083333333333333
83,0.8666666666666667
84,0.85
85,0.85
86,0.825
87,0.85
88,0.8333333333333334
89,0.85
90,0.825
91,0.875
92,0.8416666666666667
93,0.85
94,0.85
95,0.85
96,0.8583333333333333
97,0.85
98,0.85
99,0.85
100,0.85
