operation,round,time
train,1,5.2977166175842285
train,2,5.301166772842407
train,3,5.333669185638428
train,4,5.289304733276367
train,5,5.338819980621338
train,6,5.370655298233032
train,7,5.384319543838501
train,8,5.402105331420898
train,9,5.3398919105529785
train,10,5.451124429702759
train,11,5.3393871784210205
train,12,5.375857353210449
train,13,5.375157356262207
train,14,5.32179069519043
train,15,5.368808031082153
train,16,5.320111989974976
train,17,5.347473382949829
train,18,5.340202569961548
train,19,5.318205833435059
train,20,5.4237775802612305
train,21,5.277119398117065
train,22,5.362246513366699
train,23,5.293020009994507
train,24,5.224488258361816
train,25,5.240175247192383
train,26,5.403318643569946
train,27,5.343425035476685
train,28,5.31169319152832
train,29,5.225878000259399
train,30,5.294907808303833
train,31,5.39394474029541
train,32,5.342244625091553
train,33,5.299476861953735
train,34,5.351208448410034
train,35,5.3079142570495605
train,36,5.391995429992676
train,37,5.302882432937622
train,38,5.277445554733276
train,39,5.262673377990723
train,40,5.464280366897583
train,41,5.39862585067749
train,42,5.252230405807495
train,43,5.267083168029785
train,44,5.252392530441284
train,45,5.3106255531311035
train,46,5.3757123947143555
train,47,5.316683053970337
train,48,5.3304831981658936
train,49,5.2831525802612305
train,50,5.301537036895752
train,51,5.348704814910889
train,52,5.383497476577759
train,53,5.3610618114471436
train,54,5.335402488708496
train,55,5.354027509689331
train,56,5.312253475189209
train,57,5.308036804199219
train,58,5.327274799346924
train,59,5.299165725708008
train,60,5.404398679733276
train,61,5.293537616729736
train,62,5.31078028678894
train,63,5.34101414680481
train,64,5.381411552429199
train,65,5.447325229644775
train,66,5.385139465332031
train,67,5.316835165023804
train,68,5.3664045333862305
train,69,5.360582113265991
train,70,5.338235855102539
train,71,5.290820837020874
train,72,5.361078977584839
train,73,5.354446172714233
train,74,5.328816890716553
train,75,5.423271656036377
train,76,5.407088279724121
train,77,5.373234033584595
train,78,5.338677644729614
train,79,5.344127893447876
train,80,5.39432692527771
train,81,5.265928506851196
train,82,5.313120126724243
train,83,5.31593918800354
train,84,5.372444152832031
train,85,5.321464538574219
train,86,5.360566139221191
train,87,5.45072340965271
train,88,5.366475582122803
train,89,5.310518980026245
train,90,5.3821375370025635
train,91,5.347936391830444
train,92,5.317414283752441
train,93,5.36695122718811
train,94,5.405964612960815
train,95,5.298568248748779
train,96,5.401614189147949
train,97,5.368656158447266
train,98,5.273862838745117
train,99,5.35921835899353
evaluate,1,2.7116124629974365
evaluate,2,0.10141134262084961
evaluate,3,0.15079808235168457
evaluate,4,0.1580061912536621
evaluate,5,0.14322876930236816
evaluate,6,0.14940929412841797
evaluate,7,0.11850166320800781
evaluate,8,0.13309359550476074
evaluate,9,0.13631200790405273
evaluate,10,0.15320181846618652
evaluate,11,0.15184450149536133
evaluate,12,0.1477797031402588
evaluate,13,0.14711856842041016
evaluate,14,0.17265009880065918
evaluate,15,0.10753917694091797
evaluate,16,0.16630244255065918
evaluate,17,0.1327652931213379
evaluate,18,0.14925217628479004
evaluate,19,0.15541315078735352
evaluate,20,0.16393184661865234
evaluate,21,0.15257906913757324
evaluate,22,0.14860010147094727
evaluate,23,0.1546013355255127
evaluate,24,0.1514911651611328
evaluate,25,0.1556870937347412
evaluate,26,0.15257811546325684
evaluate,27,0.15048861503601074
evaluate,28,0.13066864013671875
evaluate,29,0.15032386779785156
evaluate,30,0.15372467041015625
evaluate,31,0.15732550621032715
evaluate,32,0.15042638778686523
evaluate,33,0.13131165504455566
evaluate,34,0.15275192260742188
evaluate,35,0.13696932792663574
evaluate,36,0.15511441230773926
evaluate,37,0.044152021408081055
evaluate,38,0.15349936485290527
evaluate,39,0.15334701538085938
evaluate,40,0.13655638694763184
evaluate,41,0.1485300064086914
evaluate,42,0.14663958549499512
evaluate,43,0.13101935386657715
evaluate,44,0.14316701889038086
evaluate,45,0.14920377731323242
evaluate,46,0.15211987495422363
evaluate,47,0.14688754081726074
