round,accuracy
1,0.5166666666666667
2,0.6083333333333333
3,0.625
4,0.675
5,0.5416666666666666
6,0.7833333333333333
7,0.8083333333333333
8,0.8083333333333333
9,0.8166666666666667
10,0.8
11,0.8166666666666667
12,0.8
13,0.825
14,0.8166666666666667
15,0.8083333333333333
16,0.8166666666666667
17,0.8666666666666667
18,0.8416666666666667
19,0.8333333333333334
20,0.8666666666666667
21,0.825
22,0.825
23,0.85
24,0.825
25,0.8666666666666667
26,0.85
27,0.825
28,0.8333333333333334
29,0.875
30,0.8666666666666667
31,0.8666666666666667
32,0.875
33,0.875
34,0.8416666666666667
35,0.8416666666666667
36,0.8416666666666667
37,0.8666666666666667
38,0.8666666666666667
39,0.8666666666666667
40,0.8416666666666667
41,0.875
42,0.825
43,0.8916666666666667
44,0.875
45,0.8416666666666667
46,0.8416666666666667
47,0.8583333333333333
48,0.8666666666666667
49,0.85
50,0.8833333333333333
51,0.85
52,0.8666666666666667
53,0.8166666666666667
54,0.8666666666666667
55,0.85
56,0.8416666666666667
57,0.875
58,0.875
59,0.8666666666666667
60,0.85
61,0.8416666666666667
62,0.8833333333333333
63,0.8333333333333334
64,0.8583333333333333
65,0.875
66,0.85
67,0.8916666666666667
68,0.875
69,0.8833333333333333
70,0.875
71,0.8916666666666667
72,0.8916666666666667
73,0.8916666666666667
74,0.8333333333333334
75,0.8416666666666667
76,0.875
77,0.8833333333333333
78,0.9083333333333333
79,0.875
80,0.8833333333333333
81,0.9166666666666666
82,0.8833333333333333
83,0.85
84,0.8833333333333333
85,0.8833333333333333
86,0.8916666666666667
87,0.8916666666666667
88,0.8833333333333333
89,0.875
90,0.8833333333333333
91,0.8916666666666667
92,0.8916666666666667
93,0.9083333333333333
94,0.8833333333333333
95,0.9
96,0.9
97,0.9
98,0.9
99,0.9
100,0.9
