round,accuracy
1,0.5666666666666667
2,0.5416666666666666
3,0.6416666666666667
4,0.675
5,0.5333333333333333
6,0.7833333333333333
7,0.8
8,0.7416666666666667
9,0.75
10,0.725
11,0.7916666666666666
12,0.7
13,0.7833333333333333
14,0.7083333333333334
15,0.7916666666666666
16,0.825
17,0.8333333333333334
18,0.7916666666666666
19,0.8
20,0.7833333333333333
21,0.7333333333333333
22,0.825
23,0.7666666666666667
24,0.8
25,0.825
26,0.8333333333333334
27,0.8
28,0.7583333333333333
29,0.8166666666666667
30,0.8166666666666667
31,0.8333333333333334
32,0.7916666666666666
33,0.8
34,0.825
35,0.85
36,0.85
37,0.8416666666666667
38,0.85
39,0.825
40,0.85
41,0.8
42,0.775
43,0.8416666666666667
44,0.85
45,0.825
46,0.825
47,0.8666666666666667
48,0.8583333333333333
49,0.8666666666666667
50,0.8333333333333334
51,0.75
52,0.7916666666666666
53,0.7916666666666666
54,0.8
55,0.7916666666666666
56,0.825
57,0.8666666666666667
58,0.9083333333333333
59,0.8333333333333334
60,0.775
61,0.85
62,0.8583333333333333
63,0.775
64,0.8333333333333334
65,0.8583333333333333
66,0.775
67,0.8416666666666667
68,0.8583333333333333
69,0.825
70,0.825
71,0.85
72,0.8666666666666667
73,0.8666666666666667
74,0.8583333333333333
75,0.8
76,0.8916666666666667
77,0.875
78,0.8583333333333333
79,0.8416666666666667
80,0.85
81,0.825
82,0.8416666666666667
83,0.8083333333333333
84,0.8833333333333333
85,0.825
86,0.8333333333333334
87,0.8333333333333334
88,0.8083333333333333
89,0.825
90,0.8333333333333334
91,0.8416666666666667
92,0.8333333333333334
93,0.8416666666666667
94,0.8666666666666667
95,0.85
96,0.8833333333333333
97,0.8666666666666667
98,0.8666666666666667
99,0.85
100,0.8583333333333333
