round,accuracy
1,0.38333333333333336
2,0.4666666666666667
3,0.5166666666666667
4,0.6333333333333333
5,0.425
6,0.725
7,0.6916666666666667
8,0.7083333333333334
9,0.725
10,0.725
11,0.7083333333333334
12,0.7083333333333334
13,0.7833333333333333
14,0.7833333333333333
15,0.825
16,0.7416666666666667
17,0.7833333333333333
18,0.8
19,0.7833333333333333
20,0.7916666666666666
21,0.8
22,0.775
23,0.7916666666666666
24,0.8333333333333334
25,0.825
26,0.7666666666666667
27,0.8333333333333334
28,0.825
29,0.8333333333333334
30,0.8166666666666667
31,0.7916666666666666
32,0.8333333333333334
33,0.8083333333333333
34,0.8
35,0.8666666666666667
36,0.8333333333333334
37,0.8416666666666667
38,0.825
39,0.8166666666666667
40,0.7916666666666666
41,0.8333333333333334
42,0.825
43,0.8333333333333334
44,0.85
45,0.8
46,0.8333333333333334
47,0.8166666666666667
48,0.8333333333333334
49,0.875
50,0.8416666666666667
51,0.8416666666666667
52,0.8
53,0.8666666666666667
54,0.8666666666666667
55,0.8916666666666667
56,0.85
57,0.825
58,0.8666666666666667
59,0.8416666666666667
60,0.825
61,0.825
62,0.8333333333333334
63,0.825
64,0.8166666666666667
65,0.8166666666666667
66,0.8416666666666667
67,0.8416666666666667
68,0.85
69,0.8083333333333333
70,0.8333333333333334
71,0.8666666666666667
72,0.8083333333333333
73,0.8333333333333334
74,0.8166666666666667
75,0.8666666666666667
76,0.8416666666666667
77,0.8333333333333334
78,0.85
79,0.8583333333333333
80,0.8583333333333333
81,0.8583333333333333
82,0.875
83,0.8583333333333333
84,0.85
85,0.8333333333333334
86,0.8666666666666667
87,0.8166666666666667
88,0.8416666666666667
89,0.8583333333333333
90,0.8666666666666667
91,0.8583333333333333
92,0.825
93,0.8416666666666667
94,0.85
95,0.85
96,0.85
97,0.8583333333333333
98,0.85
99,0.85
100,0.85
