round,accuracy
1,0.4
2,0.55
3,0.525
4,0.7
5,0.45
6,0.7416666666666667
7,0.7333333333333333
8,0.725
9,0.75
10,0.775
11,0.8
12,0.8
13,0.8333333333333334
14,0.8166666666666667
15,0.7583333333333333
16,0.8166666666666667
17,0.7916666666666666
18,0.85
19,0.8166666666666667
20,0.85
21,0.85
22,0.8
23,0.8166666666666667
24,0.8166666666666667
25,0.825
26,0.8666666666666667
27,0.8083333333333333
28,0.8333333333333334
29,0.8083333333333333
30,0.8666666666666667
31,0.825
32,0.85
33,0.8583333333333333
34,0.8083333333333333
35,0.8833333333333333
36,0.8583333333333333
37,0.85
38,0.85
39,0.8833333333333333
40,0.8166666666666667
41,0.85
42,0.8166666666666667
43,0.875
44,0.8583333333333333
45,0.8416666666666667
46,0.825
47,0.8083333333333333
48,0.8666666666666667
49,0.8666666666666667
50,0.8666666666666667
51,0.8166666666666667
52,0.8583333333333333
53,0.8416666666666667
54,0.8416666666666667
55,0.825
56,0.85
57,0.8833333333333333
58,0.8083333333333333
59,0.8666666666666667
60,0.8583333333333333
61,0.875
62,0.8583333333333333
63,0.85
64,0.875
65,0.8666666666666667
66,0.8666666666666667
67,0.875
68,0.8666666666666667
69,0.8833333333333333
70,0.8916666666666667
71,0.8416666666666667
72,0.825
73,0.85
74,0.85
75,0.875
76,0.85
77,0.85
78,0.8583333333333333
79,0.8833333333333333
80,0.8666666666666667
81,0.8666666666666667
82,0.9083333333333333
83,0.8666666666666667
84,0.8916666666666667
85,0.9083333333333333
86,0.9083333333333333
87,0.9083333333333333
88,0.8833333333333333
89,0.8583333333333333
90,0.875
91,0.9083333333333333
92,0.925
93,0.875
94,0.9
95,0.8833333333333333
96,0.8833333333333333
97,0.8916666666666667
98,0.9
99,0.9083333333333333
100,0.9083333333333333
