operation,round,time
train,1,6.50215744972229
train,2,5.244620084762573
train,3,5.380270957946777
train,4,5.291278839111328
train,5,5.337411165237427
train,6,5.319977283477783
train,7,5.291182279586792
train,8,5.144321441650391
train,9,5.437449216842651
train,10,5.4096434116363525
train,11,5.3716418743133545
train,12,5.39942741394043
train,13,5.377761125564575
train,14,5.424907207489014
train,15,5.437307596206665
train,16,5.3331897258758545
train,17,5.414364337921143
train,18,5.337172269821167
train,19,5.359306335449219
train,20,5.190633296966553
train,21,5.266984701156616
train,22,5.332034587860107
train,23,5.356364965438843
train,24,5.329869985580444
train,25,5.350730895996094
train,26,5.284801244735718
train,27,5.3545074462890625
train,28,5.437604188919067
train,29,5.330406427383423
train,30,5.266022443771362
train,31,5.3857951164245605
train,32,5.319961071014404
train,33,5.303947448730469
train,34,5.413324594497681
train,35,5.3588855266571045
train,36,5.345422029495239
train,37,5.310403823852539
train,38,5.3563008308410645
train,39,5.277228832244873
train,40,5.369064807891846
train,41,5.356559753417969
train,42,5.333608388900757
train,43,5.362322568893433
train,44,5.387764930725098
train,45,5.316407680511475
train,46,5.449829578399658
train,47,5.271085977554321
train,48,5.379260063171387
train,49,5.299572467803955
train,50,5.340180158615112
train,51,5.34602427482605
train,52,5.2921998500823975
train,53,5.213381052017212
train,54,5.328626394271851
train,55,5.274399995803833
train,56,5.317510366439819
train,57,5.281614303588867
train,58,5.345254182815552
train,59,5.4051549434661865
train,60,5.391099452972412
train,61,5.281869649887085
train,62,5.284998178482056
train,63,5.365453243255615
train,64,5.325260877609253
train,65,5.381786346435547
train,66,5.3610007762908936
train,67,5.023987770080566
train,68,5.3727428913116455
train,69,5.29643702507019
train,70,5.317424774169922
train,71,5.342165231704712
train,72,5.424167633056641
train,73,5.3594560623168945
train,74,5.265663146972656
train,75,5.379276752471924
train,76,5.328068256378174
train,77,5.395481109619141
train,78,5.246598482131958
train,79,5.30438756942749
train,80,5.354758024215698
train,81,5.375850439071655
train,82,5.3376405239105225
train,83,5.3357110023498535
train,84,5.33994460105896
train,85,5.254573345184326
train,86,5.3245556354522705
train,87,5.3007261753082275
train,88,5.309952259063721
train,89,5.284780979156494
train,90,5.301914215087891
train,91,5.301635980606079
