round,accuracy
1,0.45
2,0.5333333333333333
3,0.5666666666666667
4,0.675
5,0.5
6,0.7333333333333333
7,0.725
8,0.7583333333333333
9,0.775
10,0.8
11,0.7083333333333334
12,0.7916666666666666
13,0.8
14,0.7833333333333333
15,0.75
16,0.7166666666666667
17,0.7833333333333333
18,0.8166666666666667
19,0.8
20,0.8166666666666667
21,0.7833333333333333
22,0.775
23,0.7666666666666667
24,0.8
25,0.8083333333333333
26,0.775
27,0.8083333333333333
28,0.8083333333333333
29,0.8
30,0.7833333333333333
31,0.825
32,0.8166666666666667
33,0.8083333333333333
34,0.8333333333333334
35,0.825
36,0.8166666666666667
37,0.825
38,0.825
39,0.8166666666666667
40,0.8
41,0.7833333333333333
42,0.825
43,0.825
44,0.85
45,0.8583333333333333
46,0.8083333333333333
47,0.8166666666666667
48,0.8166666666666667
49,0.825
50,0.825
51,0.8666666666666667
52,0.825
53,0.8083333333333333
54,0.8
55,0.825
56,0.825
57,0.825
58,0.825
59,0.825
60,0.8166666666666667
61,0.8416666666666667
62,0.825
63,0.8333333333333334
64,0.8166666666666667
65,0.825
66,0.8666666666666667
67,0.8333333333333334
68,0.8166666666666667
69,0.8333333333333334
70,0.8416666666666667
71,0.8083333333333333
72,0.8166666666666667
73,0.8416666666666667
74,0.8416666666666667
75,0.825
76,0.8333333333333334
77,0.8333333333333334
78,0.8166666666666667
79,0.8166666666666667
80,0.8333333333333334
81,0.8
82,0.8083333333333333
83,0.8416666666666667
84,0.8416666666666667
85,0.85
86,0.8083333333333333
87,0.825
88,0.8166666666666667
89,0.85
90,0.8583333333333333
91,0.85
92,0.85
93,0.8416666666666667
94,0.85
95,0.8333333333333334
96,0.8416666666666667
97,0.8416666666666667
98,0.85
99,0.8583333333333333
100,0.8583333333333333
