round,accuracy
1,0.43333333333333335
2,0.525
3,0.525
4,0.6
5,0.5
6,0.775
7,0.7833333333333333
8,0.7833333333333333
9,0.8
10,0.7666666666666667
11,0.7916666666666666
12,0.7916666666666666
13,0.825
14,0.7416666666666667
15,0.8083333333333333
16,0.8
17,0.825
18,0.8166666666666667
19,0.8583333333333333
20,0.8916666666666667
21,0.8333333333333334
22,0.775
23,0.8583333333333333
24,0.9
25,0.85
26,0.8416666666666667
27,0.825
28,0.825
29,0.8583333333333333
30,0.8416666666666667
31,0.8666666666666667
32,0.9
33,0.85
34,0.8833333333333333
35,0.8333333333333334
36,0.8666666666666667
37,0.875
38,0.8666666666666667
39,0.9
40,0.85
41,0.8416666666666667
42,0.9
43,0.8833333333333333
44,0.875
45,0.875
46,0.8583333333333333
47,0.875
48,0.875
49,0.85
50,0.8833333333333333
51,0.8166666666666667
52,0.8666666666666667
53,0.85
54,0.8916666666666667
55,0.8833333333333333
56,0.9083333333333333
57,0.875
58,0.8916666666666667
59,0.925
60,0.85
61,0.875
62,0.8583333333333333
63,0.8583333333333333
64,0.9083333333333333
65,0.875
66,0.8666666666666667
67,0.8916666666666667
68,0.8666666666666667
69,0.9
70,0.8916666666666667
71,0.8666666666666667
72,0.875
73,0.8916666666666667
74,0.9166666666666666
75,0.9083333333333333
76,0.8916666666666667
77,0.8833333333333333
78,0.9
79,0.8916666666666667
80,0.8916666666666667
81,0.9166666666666666
82,0.8833333333333333
83,0.8916666666666667
84,0.8833333333333333
85,0.9
86,0.9083333333333333
87,0.875
88,0.8916666666666667
89,0.8916666666666667
90,0.9
91,0.9
92,0.8916666666666667
93,0.9083333333333333
94,0.8916666666666667
95,0.9
96,0.9
97,0.9083333333333333
98,0.9083333333333333
99,0.9166666666666666
100,0.9083333333333333
