operation,round,time
train,1,11.411700248718262
train,2,5.446218967437744
train,3,5.2931928634643555
train,4,5.393234968185425
train,5,5.230567693710327
train,6,5.278016805648804
train,7,5.356394290924072
train,8,5.359213590621948
train,9,5.413766622543335
train,10,5.416764736175537
train,11,5.405918836593628
train,12,5.426126718521118
train,13,5.405763864517212
train,14,5.3549370765686035
train,15,5.350019216537476
train,16,5.37150764465332
train,17,5.377871990203857
train,18,5.271213531494141
train,19,5.246667146682739
train,20,5.321945667266846
train,21,5.303106307983398
train,22,5.35666561126709
train,23,5.270112991333008
train,24,5.349555730819702
train,25,5.363247394561768
train,26,5.287011384963989
train,27,5.318126201629639
train,28,5.3085103034973145
train,29,5.401044607162476
train,30,5.243144750595093
train,31,5.241795539855957
train,32,5.448460578918457
train,33,5.393496036529541
train,34,5.0101423263549805
train,35,5.328832626342773
train,36,5.332360029220581
train,37,5.329192399978638
train,38,5.302809715270996
train,39,5.292015552520752
train,40,5.29442286491394
train,41,5.254704475402832
train,42,5.339075565338135
train,43,5.412687063217163
train,44,5.2435736656188965
train,45,5.384873867034912
train,46,5.385509729385376
train,47,5.333650350570679
train,48,5.388674020767212
train,49,5.2894580364227295
train,50,5.309274196624756
train,51,5.326827526092529
train,52,5.387515068054199
train,53,5.221840143203735
train,54,5.289041519165039
train,55,5.291691064834595
train,56,5.27202033996582
train,57,5.257372140884399
train,58,5.298638343811035
train,59,5.296267747879028
train,60,5.299062728881836
train,61,5.3444132804870605
train,62,5.363336563110352
train,63,5.3499650955200195
train,64,5.324559688568115
train,65,5.378751993179321
train,66,5.416920185089111
train,67,5.35763144493103
train,68,5.394515037536621
train,69,5.369710922241211
train,70,5.252377271652222
train,71,5.305779695510864
train,72,5.31849479675293
train,73,5.370858192443848
train,74,5.415460586547852
train,75,4.995138168334961
train,76,5.316926002502441
train,77,5.306643009185791
train,78,5.350964307785034
train,79,5.305102825164795
train,80,5.377778053283691
train,81,5.326239347457886
train,82,5.389058351516724
train,83,5.319658994674683
train,84,5.344196081161499
train,85,5.329322814941406
train,86,5.280018091201782
train,87,5.351166009902954
train,88,5.335395336151123
train,89,5.331692695617676
train,90,5.26396369934082
train,91,5.347557067871094
train,92,5.314476013183594
train,93,5.321438789367676
train,94,5.318116664886475
train,95,5.276843309402466
train,96,5.332363605499268
train,97,5.353852272033691
train,98,5.174655437469482
train,99,5.351392984390259
train,100,5.306868314743042
evaluate,1,0.20184898376464844
evaluate,2,0.11612915992736816
evaluate,3,0.1533336639404297
evaluate,4,0.16446137428283691
evaluate,5,0.14814424514770508
evaluate,6,0.13335013389587402
evaluate,7,0.1638636589050293
evaluate,8,0.13512349128723145
evaluate,9,0.14050817489624023
evaluate,10,0.15040326118469238
evaluate,11,0.14983606338500977
evaluate,12,0.15224575996398926
evaluate,13,0.1364278793334961
evaluate,14,0.1550290584564209
evaluate,15,0.04909205436706543
evaluate,16,0.1508181095123291
evaluate,17,0.14383411407470703
evaluate,18,0.14875006675720215
evaluate,19,0.12165427207946777
evaluate,20,0.15369367599487305
evaluate,21,0.14745759963989258
evaluate,22,0.145674467086792
evaluate,23,0.04274725914001465
evaluate,24,0.1493823528289795
evaluate,25,0.14555025100708008
evaluate,26,0.14463019371032715
evaluate,27,0.1498250961303711
evaluate,28,0.1501166820526123
evaluate,29,0.1361229419708252
evaluate,30,0.14313292503356934
evaluate,31,0.1621081829071045
evaluate,32,0.14703583717346191
evaluate,33,0.15060114860534668
evaluate,34,0.15572643280029297
evaluate,35,0.10150599479675293
evaluate,36,0.14879608154296875
evaluate,37,0.14851045608520508
evaluate,38,0.14789199829101562
evaluate,39,0.1467738151550293
evaluate,40,0.12675690650939941
evaluate,41,0.13369393348693848
evaluate,42,0.15088105201721191
evaluate,43,0.1544053554534912
evaluate,44,0.04281210899353027
evaluate,45,0.15358614921569824
evaluate,46,0.13868212699890137
evaluate,47,0.13491010665893555
evaluate,48,0.13189458847045898
evaluate,49,0.1290431022644043
evaluate,50,0.13077259063720703
evaluate,51,0.14397048950195312
evaluate,52,0.1520242691040039
evaluate,53,0.144972562789917
evaluate,54,0.13313078880310059
evaluate,55,0.15061712265014648
evaluate,56,0.13577699661254883
evaluate,57,0.13692402839660645
evaluate,58,0.15051484107971191
evaluate,59,0.1319420337677002
evaluate,60,0.14921355247497559
evaluate,61,0.1457834243774414
evaluate,62,0.15296649932861328
evaluate,63,0.15154266357421875
evaluate,64,0.14946293830871582
evaluate,65,0.1328725814819336
evaluate,66,0.14418530464172363
evaluate,67,0.14873075485229492
evaluate,68,0.04517555236816406
evaluate,69,0.12876319885253906
evaluate,70,0.1473703384399414
evaluate,71,0.1529855728149414
evaluate,72,0.11282968521118164
evaluate,73,0.13318896293640137
evaluate,74,0.11598658561706543
evaluate,75,0.14841341972351074
evaluate,76,0.05958104133605957
evaluate,77,0.13271188735961914
evaluate,78,0.14896011352539062
evaluate,79,0.08300113677978516
evaluate,80,0.14967775344848633
evaluate,81,0.15056395530700684
evaluate,82,0.13068699836730957
evaluate,83,0.14839816093444824
evaluate,84,0.15568804740905762
evaluate,85,0.14490222930908203
evaluate,86,0.1630854606628418
evaluate,87,0.134690523147583
evaluate,88,0.13059043884277344
evaluate,89,0.1513068675994873
evaluate,90,0.13697195053100586
evaluate,91,0.14679932594299316
evaluate,92,0.14530158042907715
evaluate,93,0.14782047271728516
evaluate,94,0.09479808807373047
evaluate,95,0.13280868530273438
evaluate,96,0.15023493766784668
evaluate,97,0.11736941337585449
evaluate,98,0.14559602737426758
evaluate,99,0.1531696319580078
evaluate,100,0.1254255771636963
