round,accuracy
1,0.4666666666666667
2,0.5916666666666667
3,0.65
4,0.6666666666666666
5,0.5083333333333333
6,0.7833333333333333
7,0.775
8,0.75
9,0.75
10,0.7166666666666667
11,0.7666666666666667
12,0.7666666666666667
13,0.775
14,0.75
15,0.7833333333333333
16,0.7833333333333333
17,0.7833333333333333
18,0.7583333333333333
19,0.8
20,0.8416666666666667
21,0.7416666666666667
22,0.775
23,0.825
24,0.8
25,0.8
26,0.825
27,0.7833333333333333
28,0.8166666666666667
29,0.7666666666666667
30,0.8
31,0.8583333333333333
32,0.8333333333333334
33,0.825
34,0.7583333333333333
35,0.8333333333333334
36,0.8
37,0.8
38,0.8
39,0.8166666666666667
40,0.8083333333333333
41,0.7666666666666667
42,0.7833333333333333
43,0.8416666666666667
44,0.8166666666666667
45,0.8166666666666667
46,0.8083333333333333
47,0.8083333333333333
48,0.8333333333333334
49,0.85
50,0.7833333333333333
51,0.7416666666666667
52,0.7583333333333333
53,0.8
54,0.8083333333333333
55,0.825
56,0.7833333333333333
57,0.8166666666666667
58,0.8166666666666667
59,0.8166666666666667
60,0.8166666666666667
61,0.825
62,0.8083333333333333
63,0.8166666666666667
64,0.7833333333333333
65,0.825
66,0.8166666666666667
67,0.8083333333333333
68,0.8083333333333333
69,0.85
70,0.8583333333333333
71,0.8333333333333334
72,0.8666666666666667
73,0.825
74,0.7916666666666666
75,0.8
76,0.8166666666666667
77,0.8416666666666667
78,0.825
79,0.8333333333333334
80,0.8416666666666667
81,0.8166666666666667
82,0.8166666666666667
83,0.8333333333333334
84,0.8166666666666667
85,0.825
86,0.85
87,0.8416666666666667
88,0.8166666666666667
89,0.8166666666666667
90,0.8333333333333334
91,0.825
92,0.85
93,0.8333333333333334
94,0.8416666666666667
95,0.825
96,0.8333333333333334
97,0.825
98,0.8333333333333334
99,0.8333333333333334
100,0.8333333333333334
