operation,time
quantization,0.21816563606262207
quantization,0.007894754409790039
quantization,0.05969357490539551
quantization,1.0025951862335205
quantization,1.023270845413208
quantization,1.0025115013122559
quantization,1.0037753582000732
quantization,2.0411314964294434
quantization,4.042446851730347
quantization,4.100446701049805
quantization,4.078196287155151
quantization,8.055863380432129
quantization,16.00287675857544
quantization,15.930673599243164
quantization,16.03679132461548
quantization,31.25766944885254
quantization,63.52350306510925
quantization,64.35322999954224
quantization,64.49648380279541
quantization,0.21555829048156738
quantization,0.008182287216186523
quantization,0.058233022689819336
quantization,1.0123145580291748
quantization,1.013761043548584
quantization,1.009997844696045
quantization,1.005981683731079
quantization,2.0250558853149414
quantization,4.0861804485321045
quantization,4.077796936035156
quantization,4.08961820602417
quantization,8.155275106430054
quantization,15.951399564743042
quantization,15.836839199066162
quantization,15.925408363342285
quantization,30.947551727294922
quantization,65.60469841957092
quantization,67.02748322486877
quantization,68.97305965423584
quantization,0.23584270477294922
quantization,0.01036524772644043
quantization,0.06147503852844238
quantization,1.131998062133789
quantization,1.1373906135559082
quantization,1.1490528583526611
quantization,1.1345171928405762
quantization,2.317894220352173
quantization,5.1712260246276855
quantization,4.334599018096924
quantization,4.3504955768585205
quantization,10.039656639099121
quantization,21.08808135986328
quantization,20.89735436439514
quantization,17.228057861328125
quantization,34.63021636009216
quantization,67.98389601707458
quantization,69.01935076713562
quantization,70.33783793449402
quantization,0.21612143516540527
quantization,0.008362293243408203
quantization,0.06197977066040039
quantization,1.1040921211242676
quantization,1.1124391555786133
quantization,1.108980417251587
quantization,1.1126227378845215
quantization,2.251286029815674
quantization,4.526375770568848
quantization,4.242261171340942
quantization,4.355275630950928
quantization,8.616219997406006
quantization,18.88612413406372
quantization,20.403799295425415
quantization,20.41130566596985
quantization,35.47695183753967
quantization,70.45104122161865
quantization,69.69387197494507
quantization,70.87078499794006
quantization,0.2624378204345703
quantization,0.008118867874145508
quantization,0.05823016166687012
quantization,1.003953218460083
quantization,1.004796028137207
quantization,1.0043351650238037
quantization,1.0088109970092773
quantization,2.026628017425537
quantization,4.107062339782715
quantization,4.1223227977752686
quantization,4.08151388168335
quantization,8.120952844619751
quantization,15.926998615264893
quantization,15.928800582885742
quantization,16.002530336380005
quantization,31.292936086654663
quantization,66.60231351852417
quantization,67.97443175315857
quantization,68.8288106918335
quantization,0.23332881927490234
quantization,0.008045196533203125
quantization,0.0598597526550293
quantization,1.035310983657837
quantization,1.123300552368164
quantization,1.1235194206237793
quantization,1.1364059448242188
quantization,2.3372151851654053
quantization,5.257139682769775
quantization,5.31082558631897
quantization,5.482346057891846
quantization,11.419487237930298
quantization,20.693922519683838
quantization,17.502694129943848
quantization,19.640197038650513
quantization,34.095627307891846
quantization,68.18231010437012
quantization,69.56912088394165
quantization,70.3788754940033
quantization,0.23097562789916992
quantization,0.00830698013305664
encryption,0.04601764678955078
encryption,0.4469883441925049
encryption,0.4390270709991455
encryption,0.4440939426422119
encryption,0.4385199546813965
encryption,0.8890891075134277
encryption,1.8209941387176514
encryption,1.8309154510498047
encryption,1.7769043445587158
encryption,3.5168955326080322
encryption,7.089329957962036
encryption,7.050897598266602
encryption,7.011051177978516
encryption,14.137415885925293
encryption,28.305381774902344
encryption,28.34122610092163
encryption,28.25831627845764
encryption,0.10764050483703613
encryption,0.04366016387939453
encryption,0.04675126075744629
encryption,0.43872761726379395
encryption,0.4315640926361084
encryption,0.43294477462768555
encryption,0.4336419105529785
encryption,0.8629598617553711
encryption,1.7532479763031006
encryption,1.7472469806671143
encryption,1.7202346324920654
encryption,3.4885261058807373
encryption,6.9997780323028564
encryption,7.05079197883606
encryption,7.072267770767212
encryption,14.203155517578125
encryption,28.30612015724182
encryption,28.246516466140747
encryption,28.248993158340454
encryption,0.10980510711669922
encryption,0.043677568435668945
encryption,0.04633355140686035
encryption,0.44470906257629395
encryption,0.438340425491333
encryption,0.4313173294067383
encryption,0.429978609085083
encryption,0.8690943717956543
encryption,1.7597339153289795
encryption,1.7454609870910645
encryption,1.7289214134216309
encryption,3.49456787109375
encryption,7.0328264236450195
encryption,7.0496437549591064
encryption,7.069303512573242
encryption,14.134840250015259
encryption,28.344624280929565
encryption,28.31501317024231
encryption,28.382906198501587
encryption,0.11088824272155762
encryption,0.044991493225097656
encryption,0.046759843826293945
encryption,0.4311535358428955
encryption,0.43010735511779785
encryption,0.4291353225708008
encryption,0.4317448139190674
encryption,0.8616676330566406
encryption,1.7277963161468506
encryption,1.7251462936401367
encryption,1.7259001731872559
encryption,3.4838101863861084
encryption,7.031227350234985
encryption,7.047566652297974
encryption,7.0617969036102295
encryption,14.169469594955444
encryption,28.289302110671997
encryption,28.257219791412354
encryption,28.262326955795288
encryption,0.10936307907104492
encryption,0.0443425178527832
encryption,0.04613351821899414
encryption,0.4319725036621094
encryption,0.4396190643310547
encryption,0.42946529388427734
encryption,0.433133602142334
encryption,0.8762702941894531
encryption,1.7488806247711182
encryption,1.7508656978607178
encryption,1.7325022220611572
encryption,3.520559310913086
encryption,7.041766881942749
encryption,7.0621538162231445
encryption,7.066527605056763
encryption,14.150787830352783
encryption,28.305549383163452
encryption,28.28986382484436
encryption,28.242902278900146
encryption,0.11176800727844238
encryption,0.044087886810302734
encryption,0.046608686447143555
encryption,0.4293825626373291
encryption,0.4301753044128418
encryption,0.4421553611755371
encryption,0.43445444107055664
encryption,0.8598649501800537
encryption,1.7426774501800537
encryption,1.9039676189422607
encryption,1.7401142120361328
encryption,3.504709243774414
encryption,7.019429683685303
encryption,7.044544219970703
encryption,7.045449733734131
encryption,14.112081289291382
encryption,29.582108974456787
encryption,29.90050959587097
encryption,30.161216974258423
encryption,0.11712431907653809
encryption,0.04696249961853027
encryption,0.051679134368896484
encryption,0.4785127639770508
encryption,0.4746665954589844
encryption,0.4765205383300781
encryption,0.472484827041626
encryption,0.950981616973877
encryption,1.9340898990631104
encryption,1.8032891750335693
encryption,1.7582814693450928
encryption,3.8833987712860107
encryption,7.791177988052368
encryption,7.797453165054321
encryption,7.310442924499512
encryption,14.861530780792236
encryption,29.911569595336914
encryption,30.053284645080566
encryption,31.090025186538696
encryption,0.1132802963256836
encryption,0.045218467712402344
encryption,0.0532839298248291
encryption,0.4737417697906494
encryption,0.46851015090942383
encryption,0.46009111404418945
encryption,0.4634568691253662
encryption,0.9308874607086182
encryption,1.8111906051635742
encryption,1.8027739524841309
encryption,1.7994167804718018
encryption,3.5365047454833984
encryption,7.911744832992554
encryption,7.69975471496582
encryption,7.769974708557129
encryption,14.562273502349854
encryption,32.18150234222412
encryption,32.811726331710815
encryption,33.41507411003113
encryption,0.1295909881591797
encryption,0.0511324405670166
encryption,0.046946048736572266
encryption,0.436290979385376
encryption,0.44069528579711914
encryption,0.43210792541503906
encryption,0.43146514892578125
encryption,0.8675429821014404
encryption,1.7234313488006592
encryption,1.7458643913269043
encryption,1.749650478363037
encryption,3.4869890213012695
encryption,7.0197601318359375
encryption,7.0381269454956055
encryption,7.0796873569488525
encryption,14.150733947753906
encryption,29.616315126419067
encryption,29.988705158233643
encryption,30.434351205825806
encryption,0.11749148368835449
encryption,0.046784400939941406
encryption,0.046739816665649414
encryption,0.46224546432495117
encryption,0.4807262420654297
encryption,0.4829685688018799
encryption,0.4803605079650879
encryption,0.9654688835144043
encryption,1.9658265113830566
encryption,1.9608941078186035
encryption,1.9377083778381348
encryption,3.9325478076934814
encryption,7.213608980178833
encryption,7.413776159286499
encryption,7.626852750778198
encryption,14.473650455474854
encryption,30.445821046829224
encryption,30.575966119766235
encryption,29.371898651123047
encryption,0.11245012283325195
encryption,0.04804396629333496
aggregation,0.0013628005981445312
aggregation,0.011902570724487305
aggregation,0.013248682022094727
aggregation,0.01255941390991211
aggregation,0.013107538223266602
aggregation,0.023375988006591797
aggregation,0.0711979866027832
aggregation,0.053789615631103516
aggregation,0.05061006546020508
aggregation,0.09942984580993652
aggregation,0.2586696147918701
aggregation,0.20085954666137695
aggregation,0.22483086585998535
aggregation,0.41311216354370117
aggregation,1.0140559673309326
aggregation,1.040004014968872
aggregation,1.1064348220825195
aggregation,0.003423452377319336
aggregation,0.0012509822845458984
aggregation,0.0012700557708740234
aggregation,0.012662410736083984
aggregation,0.011582374572753906
aggregation,0.011986255645751953
aggregation,0.011969566345214844
aggregation,0.032240867614746094
aggregation,0.0489659309387207
aggregation,0.04825258255004883
aggregation,0.04930830001831055
aggregation,0.10553717613220215
aggregation,0.19909119606018066
aggregation,0.22941875457763672
aggregation,0.21556496620178223
aggregation,0.48592543601989746
aggregation,1.0225296020507812
aggregation,1.0651452541351318
aggregation,0.9711847305297852
aggregation,0.0033843517303466797
aggregation,0.0011827945709228516
aggregation,0.001201629638671875
aggregation,0.011574268341064453
aggregation,0.011842727661132812
aggregation,0.011362791061401367
aggregation,0.011664390563964844
aggregation,0.023586034774780273
aggregation,0.048941612243652344
aggregation,0.0490269660949707
aggregation,0.0505223274230957
aggregation,0.09887170791625977
aggregation,0.24741625785827637
aggregation,0.20917201042175293
aggregation,0.22711658477783203
aggregation,0.42455148696899414
aggregation,1.094465732574463
aggregation,1.0431153774261475
aggregation,0.937586784362793
aggregation,0.0036003589630126953
aggregation,0.0013294219970703125
aggregation,0.0012438297271728516
aggregation,0.011762142181396484
aggregation,0.01176762580871582
aggregation,0.011416435241699219
aggregation,0.011525869369506836
aggregation,0.023763179779052734
aggregation,0.04909110069274902
aggregation,0.0485990047454834
aggregation,0.04919838905334473
aggregation,0.1011056900024414
aggregation,0.21144580841064453
aggregation,0.20713210105895996
aggregation,0.20531940460205078
aggregation,0.5321528911590576
aggregation,1.1960923671722412
aggregation,1.0639214515686035
aggregation,0.8415918350219727
aggregation,0.003421306610107422
aggregation,0.0012819766998291016
aggregation,0.0012133121490478516
aggregation,0.01138448715209961
aggregation,0.011784553527832031
aggregation,0.011612653732299805
aggregation,0.011303424835205078
aggregation,0.02404308319091797
aggregation,0.04926753044128418
aggregation,0.04809713363647461
aggregation,0.04839754104614258
aggregation,0.10014009475708008
aggregation,0.2262098789215088
aggregation,0.21342086791992188
aggregation,0.1982729434967041
aggregation,0.5631599426269531
aggregation,1.165494680404663
aggregation,1.1532280445098877
aggregation,0.9229922294616699
aggregation,0.0036704540252685547
aggregation,0.0013289451599121094
aggregation,0.0012540817260742188
aggregation,0.011884689331054688
aggregation,0.011352777481079102
aggregation,0.012248992919921875
aggregation,0.011159420013427734
aggregation,0.025249958038330078
aggregation,0.04886507987976074
aggregation,0.0493927001953125
aggregation,0.049588918685913086
aggregation,0.09948968887329102
aggregation,0.19616174697875977
aggregation,0.2100830078125
aggregation,0.20450639724731445
aggregation,0.4266648292541504
aggregation,0.9697566032409668
aggregation,1.1296379566192627
aggregation,0.9793314933776855
aggregation,0.004717350006103516
aggregation,0.0014445781707763672
aggregation,0.0015153884887695312
aggregation,0.013634681701660156
aggregation,0.014099597930908203
aggregation,0.013229131698608398
aggregation,0.013380765914916992
aggregation,0.027293682098388672
aggregation,0.05641317367553711
aggregation,0.051766395568847656
aggregation,0.05019497871398926
aggregation,0.12790417671203613
aggregation,0.2622082233428955
aggregation,0.20640945434570312
aggregation,0.22257304191589355
aggregation,0.45476245880126953
aggregation,1.0852527618408203
aggregation,1.170396327972412
aggregation,1.1483724117279053
aggregation,0.003818511962890625
aggregation,0.0013628005981445312
aggregation,0.0014843940734863281
aggregation,0.012583494186401367
aggregation,0.013007640838623047
aggregation,0.013094902038574219
aggregation,0.013161897659301758
aggregation,0.025907278060913086
aggregation,0.04909038543701172
aggregation,0.05076336860656738
aggregation,0.0555267333984375
aggregation,0.09969854354858398
aggregation,0.2287607192993164
aggregation,0.2291710376739502
aggregation,0.22191691398620605
aggregation,0.542384147644043
aggregation,1.3579094409942627
aggregation,1.2201728820800781
aggregation,1.2868757247924805
aggregation,0.009797096252441406
aggregation,0.0016362667083740234
aggregation,0.0012907981872558594
aggregation,0.011841058731079102
aggregation,0.011422157287597656
aggregation,0.011349916458129883
aggregation,0.01169276237487793
aggregation,0.024130582809448242
aggregation,0.048743486404418945
aggregation,0.04807543754577637
aggregation,0.04846787452697754
aggregation,0.0985102653503418
aggregation,0.2113170623779297
aggregation,0.19657301902770996
aggregation,0.2160956859588623
aggregation,0.509270191192627
aggregation,1.1663706302642822
aggregation,1.0697755813598633
aggregation,1.0618345737457275
aggregation,0.004580259323120117
aggregation,0.0015769004821777344
aggregation,0.001314401626586914
aggregation,0.013033628463745117
aggregation,0.013130903244018555
aggregation,0.013278961181640625
aggregation,0.014176607131958008
aggregation,0.027429580688476562
aggregation,0.0554814338684082
aggregation,0.055878639221191406
aggregation,0.05545949935913086
aggregation,0.1153562068939209
aggregation,0.2032299041748047
aggregation,0.22336339950561523
aggregation,0.21469497680664062
aggregation,0.42389822006225586
aggregation,1.2202892303466797
aggregation,1.0766472816467285
aggregation,1.23659348487854
aggregation,0.007041454315185547
aggregation,0.0015637874603271484
decryption,0.0009808540344238281
decryption,0.011598348617553711
decryption,0.011512994766235352
decryption,0.012025594711303711
decryption,0.011863946914672852
decryption,0.023497581481933594
decryption,0.04990696907043457
decryption,0.04898953437805176
decryption,0.0482022762298584
decryption,0.09996247291564941
decryption,0.2102947235107422
decryption,0.1996903419494629
decryption,0.1984539031982422
decryption,0.4307260513305664
decryption,0.8778274059295654
decryption,0.9290423393249512
decryption,0.903007984161377
decryption,0.0020034313201904297
decryption,0.0005328655242919922
decryption,0.0009131431579589844
decryption,0.011816740036010742
decryption,0.011332511901855469
decryption,0.011234283447265625
decryption,0.012125492095947266
decryption,0.02391219139099121
decryption,0.04689836502075195
decryption,0.04772496223449707
decryption,0.04833984375
decryption,0.09545755386352539
decryption,0.19653773307800293
decryption,0.19685935974121094
decryption,0.19934582710266113
decryption,0.4301493167877197
decryption,0.8877232074737549
decryption,0.943272590637207
decryption,0.9417002201080322
decryption,0.0019044876098632812
decryption,0.0005164146423339844
decryption,0.0008561611175537109
decryption,0.011319160461425781
decryption,0.011475563049316406
decryption,0.011380434036254883
decryption,0.011468648910522461
decryption,0.023954391479492188
decryption,0.04781150817871094
decryption,0.04739189147949219
decryption,0.047592878341674805
decryption,0.0948178768157959
decryption,0.20273971557617188
decryption,0.1954505443572998
decryption,0.19934296607971191
decryption,0.46141815185546875
decryption,0.9044713973999023
decryption,0.9305562973022461
decryption,0.9454636573791504
decryption,0.0019998550415039062
decryption,0.0007092952728271484
decryption,0.0009527206420898438
decryption,0.011275053024291992
decryption,0.011405467987060547
decryption,0.011160850524902344
decryption,0.011157989501953125
decryption,0.02380061149597168
decryption,0.047249555587768555
decryption,0.047916412353515625
decryption,0.04750561714172363
decryption,0.09769916534423828
decryption,0.19950628280639648
decryption,0.20184969902038574
decryption,0.20588207244873047
decryption,0.45776844024658203
decryption,0.9070751667022705
decryption,0.9323468208312988
decryption,0.9347624778747559
decryption,0.0020034313201904297
decryption,0.0005540847778320312
decryption,0.0008497238159179688
decryption,0.010924339294433594
decryption,0.011597633361816406
decryption,0.011196374893188477
decryption,0.01119375228881836
decryption,0.024264097213745117
decryption,0.04660153388977051
decryption,0.04798746109008789
decryption,0.04903531074523926
decryption,0.10050320625305176
decryption,0.19685149192810059
decryption,0.2028205394744873
decryption,0.20474004745483398
decryption,0.45260167121887207
decryption,0.8979296684265137
decryption,0.9137153625488281
decryption,0.9426679611206055
decryption,0.0020563602447509766
decryption,0.0005943775177001953
decryption,0.0008292198181152344
decryption,0.01193547248840332
decryption,0.01166081428527832
decryption,0.01152348518371582
decryption,0.01167154312133789
decryption,0.023253440856933594
decryption,0.04787731170654297
decryption,0.048447608947753906
decryption,0.04818558692932129
decryption,0.09594368934631348
decryption,0.1963820457458496
decryption,0.20330238342285156
decryption,0.20175886154174805
decryption,0.4399268627166748
decryption,1.0056431293487549
decryption,1.0344421863555908
decryption,1.0622737407684326
decryption,0.002252817153930664
decryption,0.0006618499755859375
decryption,0.0011098384857177734
decryption,0.013023138046264648
decryption,0.013091564178466797
decryption,0.013062238693237305
decryption,0.012955904006958008
decryption,0.027664661407470703
decryption,0.05329442024230957
decryption,0.04837155342102051
decryption,0.04983782768249512
decryption,0.13797593116760254
decryption,0.27141237258911133
decryption,0.26834845542907715
decryption,0.24544668197631836
decryption,0.515777587890625
decryption,0.9510390758514404
decryption,1.0709190368652344
decryption,0.9894819259643555
decryption,0.002073049545288086
decryption,0.0006775856018066406
decryption,0.0009751319885253906
decryption,0.012520790100097656
decryption,0.011701822280883789
decryption,0.012669801712036133
decryption,0.012065887451171875
decryption,0.02529311180114746
decryption,0.04945945739746094
decryption,0.04870319366455078
decryption,0.051233530044555664
decryption,0.09858298301696777
decryption,0.2685282230377197
decryption,0.2633481025695801
decryption,0.2739236354827881
decryption,0.4638209342956543
decryption,1.1006300449371338
decryption,1.230684518814087
decryption,1.273698091506958
decryption,0.0024557113647460938
decryption,0.0007474422454833984
decryption,0.0008671283721923828
decryption,0.011768341064453125
decryption,0.011385440826416016
decryption,0.011349916458129883
decryption,0.01205897331237793
decryption,0.023579120635986328
decryption,0.047007083892822266
decryption,0.04989886283874512
decryption,0.04840683937072754
decryption,0.09530782699584961
decryption,0.20171427726745605
decryption,0.19731521606445312
decryption,0.20261836051940918
decryption,0.4369380474090576
decryption,0.9903552532196045
decryption,1.0391623973846436
decryption,1.0885319709777832
decryption,0.0035736560821533203
decryption,0.0006275177001953125
decryption,0.0009624958038330078
decryption,0.013305425643920898
decryption,0.01299738883972168
decryption,0.013072490692138672
decryption,0.014227628707885742
decryption,0.02695631980895996
decryption,0.06338644027709961
decryption,0.06485247611999512
decryption,0.06683611869812012
decryption,0.1408097743988037
decryption,0.218123197555542
decryption,0.25359535217285156
decryption,0.24978971481323242
decryption,0.5303082466125488
decryption,1.051971197128296
decryption,0.9803662300109863
decryption,1.0255167484283447
decryption,0.0020651817321777344
decryption,0.0007104873657226562
