round,accuracy
1,0.8425
2,0.8783333333333333
3,0.8991666666666667
4,0.9058333333333334
5,0.9058333333333334
6,0.9025
7,0.9041666666666667
8,0.9041666666666667
9,0.9066666666666666
10,0.9075
