operation,round,time
train,1,16.078018188476562
train,2,9.013900518417358
train,3,7.736492395401001
train,4,8.27304744720459
train,5,8.826977491378784
train,6,9.292327880859375
train,7,9.738883018493652
train,8,10.7029447555542
train,9,13.093297481536865
train,10,11.58755087852478
evaluate,1,0.535224437713623
evaluate,2,0.13415145874023438
evaluate,3,0.12987256050109863
evaluate,4,0.12623357772827148
evaluate,5,0.07406187057495117
evaluate,6,0.2274186611175537
evaluate,7,0.1317915916442871
evaluate,8,0.2147836685180664
evaluate,9,0.17537331581115723
evaluate,10,0.0914151668548584
