operation,round,time
train,1,14.830591917037964
train,2,9.049063920974731
train,3,9.111013174057007
train,4,8.719040155410767
train,5,9.156464338302612
train,6,9.147009372711182
train,7,10.03022837638855
train,8,4.824519395828247
train,9,11.93977427482605
train,10,11.645044088363647
evaluate,1,1.0375161170959473
evaluate,2,0.11474061012268066
evaluate,3,0.18222641944885254
evaluate,4,0.12428426742553711
evaluate,5,0.1667954921722412
evaluate,6,0.10532665252685547
evaluate,7,0.1514301300048828
evaluate,8,0.19217872619628906
evaluate,9,0.09959840774536133
evaluate,10,0.15834879875183105
