operation,round,time
train,1,14.48903775215149
train,2,8.32976245880127
train,3,8.879496574401855
train,4,9.038933277130127
train,5,9.059799194335938
train,6,8.749655723571777
train,7,11.270457029342651
train,8,10.703001022338867
train,9,9.323716640472412
train,10,11.412957429885864
evaluate,1,0.6524322032928467
evaluate,2,0.07763242721557617
evaluate,3,0.11267638206481934
evaluate,4,0.15683817863464355
evaluate,5,0.13253307342529297
evaluate,6,0.15093731880187988
evaluate,7,0.08180952072143555
evaluate,8,0.21081757545471191
evaluate,9,0.17136168479919434
evaluate,10,0.1338825225830078
