operation,round,time
train,1,15.234636783599854
train,2,8.936542272567749
train,3,8.902867794036865
train,4,8.453744411468506
train,5,9.057152032852173
train,6,8.82556700706482
train,7,10.702501773834229
train,8,10.226923942565918
train,9,9.098230361938477
train,10,11.325846910476685
evaluate,1,0.533717155456543
evaluate,2,0.1337108612060547
evaluate,3,0.08797621726989746
evaluate,4,0.1718277931213379
evaluate,5,0.18824219703674316
evaluate,6,0.1047518253326416
evaluate,7,0.12567567825317383
evaluate,8,0.09431099891662598
evaluate,9,0.10842680931091309
evaluate,10,0.12452054023742676
