operation,round,time
train,1,9.046754360198975
train,2,6.199810981750488
train,3,6.219571828842163
train,4,6.271768093109131
train,5,6.179681301116943
train,6,6.214568376541138
train,7,6.197265625
train,8,6.231937885284424
train,9,6.215545177459717
train,10,6.230921030044556
train,11,6.240628242492676
train,12,6.100931882858276
train,13,6.194471597671509
train,14,6.1626105308532715
train,15,6.1463072299957275
train,16,6.191140174865723
train,17,6.161833047866821
train,18,6.22672963142395
train,19,6.169102668762207
train,20,6.224025726318359
train,21,6.124622106552124
train,22,6.192694187164307
train,23,6.147351264953613
train,24,6.190904140472412
train,25,6.156755208969116
train,26,6.202406167984009
train,27,6.269098281860352
train,28,6.175386190414429
train,29,6.209962844848633
train,30,6.200437545776367
train,31,6.150882959365845
train,32,6.2014241218566895
train,33,6.232248306274414
train,34,6.186585903167725
train,35,6.117273330688477
train,36,6.1873979568481445
train,37,6.140307426452637
train,38,6.252236843109131
train,39,6.09603476524353
train,40,6.174783229827881
train,41,6.21934700012207
train,42,6.180705785751343
train,43,6.11224102973938
train,44,6.198603391647339
train,45,6.140747547149658
train,46,6.110189199447632
train,47,6.0846662521362305
train,48,6.271760702133179
train,49,6.1977503299713135
train,50,6.249215364456177
train,51,6.1557393074035645
train,52,6.233710289001465
train,53,6.186915874481201
train,54,6.2361695766448975
train,55,6.179259300231934
train,56,6.003071546554565
train,57,6.114484071731567
train,58,6.287765741348267
train,59,6.055816650390625
train,60,6.163248777389526
train,61,6.2377610206604
train,62,6.2377097606658936
train,63,6.227259635925293
train,64,6.176158666610718
train,65,6.1788976192474365
train,66,6.177129507064819
train,67,6.174010753631592
train,68,6.2345805168151855
train,69,6.262617111206055
train,70,6.103564500808716
train,71,6.171255826950073
train,72,6.1983466148376465
train,73,6.1214563846588135
train,74,6.126965284347534
train,75,6.278324365615845
train,76,6.133024454116821
train,77,6.141526460647583
train,78,6.232926368713379
train,79,6.174978256225586
train,80,6.207238435745239
train,81,6.188878774642944
train,82,6.213867664337158
train,83,6.082837104797363
train,84,6.232736587524414
train,85,6.179748058319092
train,86,6.217416763305664
train,87,6.142549991607666
train,88,6.223757266998291
train,89,6.167054653167725
train,90,6.287443399429321
train,91,6.221153974533081
train,92,6.231680870056152
train,93,6.207802772521973
train,94,6.2886786460876465
train,95,6.248460531234741
train,96,6.25073766708374
train,97,6.2751171588897705
train,98,6.194637775421143
train,99,6.238692045211792
train,100,6.315913200378418
evaluate,1,0.18069863319396973
evaluate,2,0.15683460235595703
evaluate,3,0.15904664993286133
evaluate,4,0.15446758270263672
evaluate,5,0.16064715385437012
evaluate,6,0.15798091888427734
evaluate,7,0.16133975982666016
evaluate,8,0.1399829387664795
evaluate,9,0.15683984756469727
evaluate,10,0.1550438404083252
evaluate,11,0.15321922302246094
evaluate,12,0.1610567569732666
evaluate,13,0.17313408851623535
evaluate,14,0.15498018264770508
evaluate,15,0.158463716506958
evaluate,16,0.15653228759765625
evaluate,17,0.1403031349182129
evaluate,18,0.15401840209960938
evaluate,19,0.1525874137878418
evaluate,20,0.1548008918762207
evaluate,21,0.1536271572113037
evaluate,22,0.15515375137329102
evaluate,23,0.1529710292816162
