round,accuracy
1,0.575
2,0.775
3,0.75
4,0.8
5,0.8
6,0.8583333333333333
7,0.8
8,0.8333333333333334
9,0.825
10,0.8
11,0.825
12,0.8333333333333334
13,0.8666666666666667
14,0.8
15,0.85
16,0.8166666666666667
17,0.875
18,0.875
19,0.8583333333333333
20,0.8583333333333333
21,0.8416666666666667
22,0.8666666666666667
23,0.875
24,0.8583333333333333
25,0.875
26,0.8666666666666667
27,0.8833333333333333
28,0.85
29,0.85
30,0.8833333333333333
31,0.875
32,0.8416666666666667
33,0.8666666666666667
34,0.8416666666666667
35,0.8666666666666667
36,0.8666666666666667
37,0.875
38,0.8416666666666667
39,0.825
40,0.825
41,0.8416666666666667
42,0.875
43,0.875
44,0.8916666666666667
45,0.8416666666666667
46,0.8833333333333333
47,0.8833333333333333
48,0.9083333333333333
49,0.875
50,0.8583333333333333
51,0.9
52,0.8833333333333333
53,0.8416666666666667
54,0.875
55,0.8833333333333333
56,0.875
57,0.8916666666666667
58,0.875
59,0.9
60,0.9
61,0.8916666666666667
62,0.8666666666666667
63,0.875
64,0.8583333333333333
65,0.8916666666666667
66,0.8916666666666667
67,0.8833333333333333
68,0.8833333333333333
69,0.8916666666666667
70,0.8916666666666667
71,0.9
72,0.9083333333333333
73,0.9083333333333333
74,0.8833333333333333
75,0.9
76,0.9166666666666666
77,0.8833333333333333
78,0.9083333333333333
79,0.925
80,0.9083333333333333
81,0.9083333333333333
82,0.9
83,0.9083333333333333
84,0.8833333333333333
85,0.875
86,0.9
87,0.8916666666666667
88,0.9083333333333333
89,0.9166666666666666
90,0.8916666666666667
91,0.9
92,0.9083333333333333
93,0.9083333333333333
94,0.9083333333333333
95,0.9083333333333333
96,0.9166666666666666
97,0.9166666666666666
98,0.9
99,0.9083333333333333
100,0.9166666666666666
