round,accuracy
1,0.5916666666666667
2,0.7583333333333333
3,0.7083333333333334
4,0.7166666666666667
5,0.75
6,0.7833333333333333
7,0.7166666666666667
8,0.7833333333333333
9,0.8416666666666667
10,0.8
11,0.7916666666666666
12,0.8083333333333333
13,0.8083333333333333
14,0.8333333333333334
15,0.8166666666666667
16,0.8666666666666667
17,0.8333333333333334
18,0.85
19,0.8
20,0.825
21,0.85
22,0.8833333333333333
23,0.8333333333333334
24,0.825
25,0.8416666666666667
26,0.8
27,0.8333333333333334
28,0.8333333333333334
29,0.8583333333333333
30,0.8333333333333334
31,0.8333333333333334
32,0.7833333333333333
33,0.8416666666666667
34,0.8333333333333334
35,0.7916666666666666
36,0.8
37,0.825
38,0.825
39,0.7916666666666666
40,0.8333333333333334
41,0.8666666666666667
42,0.8333333333333334
43,0.7916666666666666
44,0.8
45,0.85
46,0.8333333333333334
47,0.825
48,0.85
49,0.8166666666666667
50,0.8583333333333333
51,0.875
52,0.875
53,0.825
54,0.825
55,0.8583333333333333
56,0.8333333333333334
57,0.825
58,0.8166666666666667
59,0.8416666666666667
60,0.8333333333333334
61,0.8083333333333333
62,0.875
63,0.8333333333333334
64,0.8
65,0.8333333333333334
66,0.8666666666666667
67,0.8416666666666667
68,0.8333333333333334
69,0.85
70,0.8416666666666667
71,0.8583333333333333
72,0.85
73,0.8083333333333333
74,0.825
75,0.8666666666666667
76,0.8083333333333333
77,0.8083333333333333
78,0.7916666666666666
79,0.8583333333333333
80,0.85
81,0.85
82,0.8583333333333333
83,0.825
84,0.8583333333333333
85,0.825
86,0.875
87,0.8416666666666667
88,0.8583333333333333
89,0.85
90,0.825
91,0.8666666666666667
92,0.8583333333333333
93,0.8333333333333334
94,0.875
95,0.875
96,0.8666666666666667
97,0.8666666666666667
98,0.8666666666666667
99,0.8666666666666667
100,0.875
