round,accuracy
1,0.6083333333333333
2,0.6416666666666667
3,0.6666666666666666
4,0.7166666666666667
5,0.7166666666666667
6,0.75
7,0.775
8,0.8
9,0.8083333333333333
10,0.7833333333333333
11,0.8
12,0.7833333333333333
13,0.7833333333333333
14,0.8083333333333333
15,0.8166666666666667
16,0.8166666666666667
17,0.85
18,0.8166666666666667
19,0.8166666666666667
20,0.8416666666666667
21,0.8083333333333333
22,0.8333333333333334
23,0.8333333333333334
24,0.8083333333333333
25,0.825
26,0.8416666666666667
27,0.8416666666666667
28,0.875
29,0.85
30,0.8166666666666667
31,0.7916666666666666
32,0.8333333333333334
33,0.8666666666666667
34,0.8583333333333333
35,0.8083333333333333
36,0.8083333333333333
37,0.8333333333333334
38,0.8
39,0.7916666666666666
40,0.8083333333333333
41,0.8583333333333333
42,0.8166666666666667
43,0.8416666666666667
44,0.8666666666666667
45,0.8666666666666667
46,0.8333333333333334
47,0.8333333333333334
48,0.8666666666666667
49,0.8
50,0.8666666666666667
51,0.8416666666666667
52,0.825
53,0.825
54,0.875
55,0.8083333333333333
56,0.825
57,0.7833333333333333
58,0.8416666666666667
59,0.8333333333333334
60,0.8583333333333333
61,0.85
62,0.8083333333333333
63,0.8416666666666667
64,0.7833333333333333
65,0.8166666666666667
66,0.825
67,0.8583333333333333
68,0.85
69,0.825
70,0.825
71,0.8333333333333334
72,0.875
73,0.8083333333333333
74,0.8666666666666667
75,0.8666666666666667
76,0.8333333333333334
77,0.85
78,0.825
79,0.8333333333333334
80,0.8083333333333333
81,0.8583333333333333
82,0.85
83,0.8583333333333333
84,0.8333333333333334
85,0.8416666666666667
86,0.8416666666666667
87,0.8583333333333333
88,0.8333333333333334
89,0.825
90,0.8166666666666667
91,0.8333333333333334
92,0.8166666666666667
93,0.85
94,0.8583333333333333
95,0.8333333333333334
96,0.825
97,0.8333333333333334
98,0.8333333333333334
99,0.8416666666666667
100,0.8333333333333334
