round,accuracy
1,0.55
2,0.6666666666666666
3,0.7416666666666667
4,0.775
5,0.7166666666666667
6,0.75
7,0.7583333333333333
8,0.8333333333333334
9,0.75
10,0.8083333333333333
11,0.7416666666666667
12,0.7916666666666666
13,0.7666666666666667
14,0.8
15,0.8166666666666667
16,0.8083333333333333
17,0.825
18,0.75
19,0.8
20,0.8
21,0.8333333333333334
22,0.8333333333333334
23,0.8
24,0.8583333333333333
25,0.7916666666666666
26,0.8166666666666667
27,0.8583333333333333
28,0.8083333333333333
29,0.875
30,0.85
31,0.85
32,0.7833333333333333
33,0.8666666666666667
34,0.85
35,0.8083333333333333
36,0.8666666666666667
37,0.8416666666666667
38,0.8166666666666667
39,0.8
40,0.8583333333333333
41,0.875
42,0.8083333333333333
43,0.85
44,0.8166666666666667
45,0.875
46,0.8416666666666667
47,0.875
48,0.8916666666666667
49,0.8333333333333334
50,0.8416666666666667
51,0.8333333333333334
52,0.825
53,0.8416666666666667
54,0.8583333333333333
55,0.8416666666666667
56,0.8833333333333333
57,0.8666666666666667
58,0.85
59,0.8083333333333333
60,0.85
61,0.85
62,0.7916666666666666
63,0.8666666666666667
64,0.8666666666666667
65,0.825
66,0.8583333333333333
67,0.8833333333333333
68,0.8583333333333333
69,0.825
70,0.8166666666666667
71,0.85
72,0.875
73,0.8833333333333333
74,0.8583333333333333
75,0.875
76,0.875
77,0.8333333333333334
78,0.85
79,0.8333333333333334
80,0.8333333333333334
81,0.875
82,0.8416666666666667
83,0.8833333333333333
84,0.8083333333333333
85,0.825
86,0.8416666666666667
87,0.8833333333333333
88,0.8333333333333334
89,0.8666666666666667
90,0.875
91,0.8833333333333333
92,0.85
93,0.85
94,0.8666666666666667
95,0.8416666666666667
96,0.85
97,0.85
98,0.85
99,0.8416666666666667
100,0.8416666666666667
