round,accuracy
1,0.5833333333333334
2,0.7166666666666667
3,0.6916666666666667
4,0.7083333333333334
5,0.7666666666666667
6,0.7833333333333333
7,0.7916666666666666
8,0.8
9,0.8166666666666667
10,0.8583333333333333
11,0.8833333333333333
12,0.85
13,0.8416666666666667
14,0.8916666666666667
15,0.8916666666666667
16,0.8583333333333333
17,0.875
18,0.875
19,0.8583333333333333
20,0.8416666666666667
21,0.875
22,0.8666666666666667
23,0.875
24,0.875
25,0.8583333333333333
26,0.8916666666666667
27,0.8833333333333333
28,0.8583333333333333
29,0.8583333333333333
30,0.8916666666666667
31,0.8166666666666667
32,0.8833333333333333
33,0.8583333333333333
34,0.8916666666666667
35,0.875
36,0.8833333333333333
37,0.875
38,0.9
39,0.85
40,0.8833333333333333
41,0.8833333333333333
42,0.8916666666666667
43,0.85
44,0.8833333333333333
45,0.8666666666666667
46,0.875
47,0.9083333333333333
48,0.875
49,0.875
50,0.8666666666666667
51,0.8666666666666667
52,0.9083333333333333
53,0.8666666666666667
54,0.8833333333333333
55,0.8833333333333333
56,0.8833333333333333
57,0.8833333333333333
58,0.8333333333333334
59,0.9083333333333333
60,0.8583333333333333
61,0.875
62,0.875
63,0.9166666666666666
64,0.8666666666666667
65,0.8833333333333333
66,0.9
67,0.875
68,0.9083333333333333
69,0.8666666666666667
70,0.9
71,0.85
72,0.8916666666666667
73,0.8833333333333333
74,0.875
75,0.9
76,0.8833333333333333
77,0.9166666666666666
78,0.8666666666666667
79,0.8833333333333333
80,0.8916666666666667
81,0.8833333333333333
82,0.8833333333333333
83,0.875
84,0.8833333333333333
85,0.8916666666666667
86,0.9
87,0.8833333333333333
88,0.8833333333333333
89,0.8916666666666667
90,0.9
91,0.8833333333333333
92,0.9
93,0.875
94,0.8833333333333333
95,0.8916666666666667
96,0.8916666666666667
97,0.8666666666666667
98,0.9
99,0.8833333333333333
100,0.8833333333333333
