round,accuracy
5,0.47
7,0.61
10,0.61
14,0.75
16,0.63
20,0.7
21,0.7
22,0.835
25,0.86
28,0.865
29,0.855
30,0.865
31,0.85
33,0.85
36,0.85
38,0.845
40,0.86
41,0.86
44,0.865
46,0.85
50,0.85
51,0.855
53,0.86
63,0.87
65,0.86
66,0.86
67,0.86
68,0.86
70,0.86
74,0.86
75,0.86
79,0.855
81,0.855
83,0.855
84,0.855
85,0.855
86,0.855
89,0.855
91,0.86
94,0.86
97,0.86
98,0.86
100,0.865
