operation,round,time
train,1,411.277930021286
train,2,408.4826376438141
train,3,416.90643882751465
train,4,408.37989568710327
train,5,408.6731204986572
train,6,412.5745470523834
train,7,414.1062386035919
train,8,408.91945028305054
train,9,414.8157379627228
train,10,412.5086033344269
train,11,410.5153558254242
train,12,406.19263768196106
train,13,417.02383255958557
train,14,416.24406147003174
train,15,411.2487668991089
train,16,415.05297327041626
train,17,418.1777677536011
train,18,408.5476770401001
train,19,417.6664414405823
train,20,413.2036256790161
train,21,411.87426376342773
train,22,407.0840096473694
train,23,412.23643708229065
train,24,411.2157711982727
train,25,409.42027950286865
train,26,411.01817750930786
train,27,415.6375117301941
train,28,410.8889124393463
train,29,411.8717758655548
train,30,409.08687949180603
train,31,414.78091287612915
train,32,408.5826225280762
train,33,409.71525263786316
train,34,415.5374050140381
train,35,409.0784492492676
train,36,409.83881425857544
train,37,407.96462631225586
train,38,405.74813175201416
train,39,409.12171459198
train,40,410.54359245300293
train,41,411.01343536376953
train,42,412.7229299545288
train,43,409.13592004776
