operation,round,time
train,1,401.8214023113251
train,2,405.22569394111633
train,3,404.3395049571991
train,4,404.6575620174408
train,5,405.815327167511
train,6,402.41928601264954
train,7,396.8807215690613
train,8,403.5943925380707
train,9,404.9023582935333
train,10,400.88203716278076
train,11,405.6874120235443
train,12,400.0649948120117
train,13,404.11041045188904
train,14,402.2992091178894
train,15,397.9657828807831
train,16,404.006201505661
train,17,402.0236585140228
train,18,403.91709065437317
train,19,406.5047369003296
train,20,403.63385033607483
train,21,405.4234516620636
train,22,403.82397747039795
train,23,406.30123353004456
train,24,404.27311635017395
train,25,400.88594460487366
train,26,402.0499255657196
train,27,405.2325999736786
train,28,407.54190015792847
train,29,399.47280764579773
train,30,405.16435146331787
train,31,405.44016313552856
train,32,400.92861890792847
train,33,409.1480350494385
train,34,404.8269476890564
train,35,403.4611530303955
train,36,403.5801920890808
train,37,408.8205144405365
train,38,405.4649679660797
