round,accuracy
1,0.195
6,0.405
7,0.405
9,0.655
12,0.505
13,0.505
15,0.505
21,0.505
22,0.8
27,0.62
28,0.845
29,0.845
30,0.845
42,0.795
52,0.83
53,0.83
56,0.84
59,0.84
63,0.835
64,0.835
67,0.83
68,0.83
75,0.83
76,0.835
81,0.83
83,0.825
84,0.825
87,0.815
88,0.825
89,0.815
90,0.815
91,0.825
93,0.825
94,0.825
96,0.825
97,0.825
99,0.83
100,0.83
