operation,time
quantization,0.2160944938659668
quantization,0.4552459716796875
quantization,0.4500870704650879
quantization,0.4039790630340576
quantization,0.009552240371704102
quantization,0.0005052089691162109
quantization,0.0008087158203125
quantization,0.005827188491821289
quantization,0.005245685577392578
quantization,0.0046045780181884766
quantization,0.00478672981262207
quantization,0.009584665298461914
quantization,0.021448850631713867
quantization,0.021221399307250977
quantization,0.021605968475341797
quantization,0.04386544227600098
quantization,0.09729862213134766
quantization,0.09457755088806152
quantization,0.09701752662658691
quantization,0.20703601837158203
quantization,0.4539170265197754
quantization,0.4419550895690918
quantization,0.4244239330291748
quantization,0.009092092514038086
quantization,0.0005033016204833984
quantization,0.0008189678192138672
quantization,0.004939556121826172
quantization,0.004487037658691406
quantization,0.004377841949462891
quantization,0.004466533660888672
quantization,0.009566545486450195
quantization,0.02071380615234375
quantization,0.01955890655517578
quantization,0.020624399185180664
quantization,0.04170393943786621
quantization,0.09552454948425293
quantization,0.08397841453552246
quantization,0.08685517311096191
quantization,0.189530611038208
quantization,0.46289515495300293
quantization,0.43776869773864746
quantization,0.42264294624328613
quantization,0.008489370346069336
quantization,0.0005180835723876953
quantization,0.0008320808410644531
quantization,0.005758762359619141
quantization,0.005023479461669922
quantization,0.004739522933959961
quantization,0.004572868347167969
quantization,0.009547233581542969
quantization,0.021581649780273438
quantization,0.02060866355895996
quantization,0.02108454704284668
quantization,0.04433131217956543
quantization,0.09338903427124023
quantization,0.09859943389892578
quantization,0.09549212455749512
quantization,0.22081255912780762
quantization,0.4631826877593994
quantization,0.45062971115112305
quantization,0.40712952613830566
quantization,0.008870840072631836
quantization,0.0005204677581787109
quantization,0.0007979869842529297
quantization,0.0047605037689208984
quantization,0.00458526611328125
quantization,0.00439763069152832
quantization,0.004560708999633789
quantization,0.009595394134521484
quantization,0.023214101791381836
quantization,0.02075815200805664
quantization,0.02154064178466797
quantization,0.04622983932495117
quantization,0.09560561180114746
quantization,0.09026265144348145
quantization,0.09041690826416016
quantization,0.19399166107177734
quantization,0.45499587059020996
quantization,0.4549899101257324
quantization,0.42733263969421387
quantization,0.008336305618286133
quantization,0.0004968643188476562
quantization,0.0008435249328613281
quantization,0.006112575531005859
quantization,0.005101680755615234
quantization,0.004725456237792969
quantization,0.004463672637939453
quantization,0.01001286506652832
quantization,0.02422785758972168
quantization,0.02137303352355957
quantization,0.021762609481811523
quantization,0.051618337631225586
quantization,0.10487532615661621
quantization,0.09095025062561035
quantization,0.0881500244140625
quantization,0.1858384609222412
quantization,0.4474518299102783
quantization,0.4417915344238281
quantization,0.40198302268981934
quantization,0.00829768180847168
quantization,0.0005171298980712891
quantization,0.0008058547973632812
quantization,0.004953145980834961
quantization,0.004549264907836914
quantization,0.004419565200805664
quantization,0.004485607147216797
quantization,0.010609626770019531
quantization,0.02200460433959961
quantization,0.020000457763671875
quantization,0.021027326583862305
quantization,0.044881343841552734
quantization,0.09147191047668457
quantization,0.08713984489440918
quantization,0.08807492256164551
quantization,0.2037053108215332
quantization,0.48102521896362305
quantization,0.43080735206604004
quantization,0.41750216484069824
quantization,0.007511138916015625
quantization,0.0005044937133789062
quantization,0.0008089542388916016
quantization,0.005084514617919922
quantization,0.004469871520996094
quantization,0.004301548004150391
quantization,0.004536628723144531
quantization,0.009156465530395508
quantization,0.023297786712646484
quantization,0.020816802978515625
quantization,0.02088761329650879
quantization,0.04605579376220703
quantization,0.09358692169189453
quantization,0.09047055244445801
quantization,0.09581685066223145
quantization,0.2102489471435547
quantization,0.44913816452026367
quantization,0.4468562602996826
quantization,0.4379258155822754
quantization,0.010791540145874023
quantization,0.0005176067352294922
quantization,0.0008008480072021484
quantization,0.005607128143310547
quantization,0.004571199417114258
quantization,0.004458427429199219
quantization,0.004606962203979492
quantization,0.009888172149658203
quantization,0.022527456283569336
quantization,0.021419048309326172
quantization,0.020886659622192383
quantization,0.043976783752441406
quantization,0.09299564361572266
quantization,0.08430266380310059
quantization,0.0825192928314209
quantization,0.19423317909240723
quantization,0.4285848140716553
quantization,0.4297645092010498
quantization,0.4207890033721924
quantization,0.005526542663574219
quantization,0.0005121231079101562
quantization,0.0007922649383544922
quantization,0.005474567413330078
quantization,0.004879474639892578
quantization,0.004797458648681641
quantization,0.00459599494934082
quantization,0.01012110710144043
quantization,0.021613597869873047
quantization,0.02005791664123535
quantization,0.0204927921295166
quantization,0.04424262046813965
quantization,0.09698128700256348
quantization,0.09748983383178711
quantization,0.10003924369812012
quantization,0.20713329315185547
quantization,0.4694247245788574
quantization,0.42668628692626953
quantization,0.42127418518066406
quantization,0.0051305294036865234
quantization,0.0005166530609130859
quantization,0.0009062290191650391
quantization,0.005928516387939453
quantization,0.0055577754974365234
quantization,0.0047380924224853516
quantization,0.0045087337493896484
quantization,0.010559558868408203
quantization,0.02462935447692871
quantization,0.021392107009887695
quantization,0.022722959518432617
quantization,0.047781944274902344
quantization,0.10697555541992188
quantization,0.0837552547454834
quantization,0.09078288078308105
quantization,0.19574332237243652
quantization,0.4050612449645996
quantization,0.44982004165649414
quantization,0.4131178855895996
quantization,0.0057373046875
quantization,0.0005052089691162109
quantization,0.0007925033569335938
quantization,0.006444692611694336
quantization,0.005091667175292969
quantization,0.004683256149291992
quantization,0.004604339599609375
quantization,0.010053873062133789
quantization,0.02332925796508789
quantization,0.02094411849975586
quantization,0.020931482315063477
quantization,0.0458371639251709
quantization,0.09673285484313965
quantization,0.10061311721801758
quantization,0.09386086463928223
quantization,0.20326805114746094
quantization,0.46759748458862305
quantization,0.4291527271270752
quantization,0.4038553237915039
quantization,0.006375551223754883
quantization,0.00051116943359375
quantization,0.0007994174957275391
quantization,0.00494837760925293
quantization,0.005094051361083984
quantization,0.004483461380004883
quantization,0.00468134880065918
quantization,0.009990453720092773
quantization,0.021908283233642578
quantization,0.020709753036499023
quantization,0.021115541458129883
quantization,0.04724836349487305
quantization,0.09343910217285156
quantization,0.08885884284973145
quantization,0.08648252487182617
quantization,0.18558979034423828
quantization,0.4424707889556885
quantization,0.42336440086364746
quantization,0.4158146381378174
quantization,0.006783485412597656
quantization,0.0005235671997070312
quantization,0.0008151531219482422
quantization,0.005537986755371094
quantization,0.004697322845458984
quantization,0.004454374313354492
quantization,0.00441431999206543
quantization,0.009574651718139648
quantization,0.021930217742919922
quantization,0.02000260353088379
quantization,0.021484851837158203
quantization,0.044753074645996094
quantization,0.0893700122833252
quantization,0.0838475227355957
quantization,0.08704447746276855
quantization,0.19362211227416992
quantization,0.43186354637145996
quantization,0.4290587902069092
quantization,0.4160423278808594
quantization,0.006217479705810547
quantization,0.0005128383636474609
quantization,0.0008120536804199219
quantization,0.005901336669921875
quantization,0.004484653472900391
quantization,0.004548788070678711
quantization,0.004644632339477539
quantization,0.010137557983398438
quantization,0.021830320358276367
quantization,0.02121567726135254
quantization,0.021227359771728516
quantization,0.04589438438415527
quantization,0.0870974063873291
quantization,0.09628033638000488
quantization,0.09165716171264648
quantization,0.18899893760681152
quantization,0.4452202320098877
quantization,0.4378244876861572
quantization,0.4154043197631836
quantization,0.007245302200317383
quantization,0.0005276203155517578
quantization,0.000850677490234375
quantization,0.005603790283203125
quantization,0.005265951156616211
quantization,0.004405975341796875
quantization,0.0045087337493896484
quantization,0.00997018814086914
quantization,0.02307605743408203
quantization,0.020019054412841797
quantization,0.02122783660888672
quantization,0.051976919174194336
quantization,0.1041860580444336
quantization,0.08950114250183105
quantization,0.09009408950805664
quantization,0.19943857192993164
quantization,0.4191932678222656
quantization,0.42501330375671387
quantization,0.4132225513458252
quantization,0.006173849105834961
quantization,0.0005078315734863281
quantization,0.0008001327514648438
quantization,0.005594491958618164
quantization,0.004191875457763672
quantization,0.0046346187591552734
quantization,0.0045392513275146484
quantization,0.009693145751953125
quantization,0.021860837936401367
quantization,0.019886493682861328
quantization,0.021001100540161133
quantization,0.04564213752746582
quantization,0.0906827449798584
quantization,0.08922600746154785
quantization,0.08426356315612793
quantization,0.18238544464111328
quantization,0.42582154273986816
quantization,0.43405628204345703
quantization,0.4402346611022949
quantization,0.0035572052001953125
quantization,0.0005075931549072266
quantization,0.0008130073547363281
quantization,0.004653215408325195
quantization,0.004541158676147461
quantization,0.004583120346069336
quantization,0.004672050476074219
quantization,0.008976936340332031
quantization,0.021087169647216797
quantization,0.0206296443939209
quantization,0.02027297019958496
quantization,0.0447993278503418
quantization,0.08921980857849121
quantization,0.09034085273742676
quantization,0.09711027145385742
quantization,0.19524741172790527
quantization,0.4369316101074219
quantization,0.44614744186401367
quantization,0.4386477470397949
quantization,0.006074666976928711
quantization,0.0005249977111816406
quantization,0.0007965564727783203
quantization,0.00460505485534668
quantization,0.004536867141723633
quantization,0.004329204559326172
quantization,0.004464149475097656
quantization,0.009028434753417969
quantization,0.021285057067871094
quantization,0.019740819931030273
quantization,0.019640207290649414
quantization,0.0458831787109375
quantization,0.09108233451843262
quantization,0.08308100700378418
quantization,0.08760905265808105
quantization,0.20240092277526855
quantization,0.482818603515625
quantization,0.4348757266998291
quantization,0.42735910415649414
quantization,0.008450031280517578
quantization,0.0005075931549072266
quantization,0.0009589195251464844
quantization,0.005884885787963867
quantization,0.00496220588684082
quantization,0.0046041011810302734
quantization,0.004749298095703125
quantization,0.00937962532043457
quantization,0.02267932891845703
quantization,0.022161245346069336
quantization,0.021626949310302734
quantization,0.04532980918884277
quantization,0.09088969230651855
quantization,0.08494710922241211
quantization,0.08643507957458496
quantization,0.18827462196350098
quantization,0.43997883796691895
quantization,0.443401575088501
quantization,0.4067099094390869
quantization,0.0070226192474365234
quantization,0.0005142688751220703
quantization,0.000997304916381836
quantization,0.005655527114868164
quantization,0.004966020584106445
quantization,0.0045642852783203125
quantization,0.0048825740814208984
quantization,0.009446382522583008
quantization,0.021871089935302734
quantization,0.020244359970092773
quantization,0.021326780319213867
quantization,0.04914665222167969
quantization,0.10555005073547363
quantization,0.08775663375854492
quantization,0.08619189262390137
quantization,0.18970036506652832
quantization,0.4741635322570801
quantization,0.4493556022644043
quantization,0.4398787021636963
quantization,0.006679534912109375
quantization,0.0005328655242919922
quantization,0.0008251667022705078
quantization,0.0052242279052734375
quantization,0.0046918392181396484
quantization,0.0049402713775634766
quantization,0.0047092437744140625
quantization,0.009799003601074219
quantization,0.022693872451782227
quantization,0.01988077163696289
quantization,0.02123117446899414
quantization,0.0445094108581543
quantization,0.09368109703063965
quantization,0.10080361366271973
quantization,0.0939030647277832
quantization,0.20305180549621582
quantization,0.47325563430786133
quantization,0.4453873634338379
quantization,0.41179537773132324
quantization,0.006944179534912109
quantization,0.0005261898040771484
quantization,0.000804901123046875
quantization,0.005859851837158203
quantization,0.005077838897705078
quantization,0.004629850387573242
quantization,0.004730224609375
quantization,0.009452581405639648
quantization,0.021804094314575195
quantization,0.0202176570892334
quantization,0.0209352970123291
quantization,0.04599905014038086
quantization,0.08943867683410645
quantization,0.08889913558959961
quantization,0.08969593048095703
quantization,0.20795774459838867
quantization,0.4644021987915039
quantization,0.44250011444091797
quantization,0.4326658248901367
quantization,0.0068895816802978516
quantization,0.0005352497100830078
quantization,0.0008230209350585938
quantization,0.005282163619995117
quantization,0.004671573638916016
quantization,0.004881381988525391
quantization,0.0047473907470703125
quantization,0.009893417358398438
quantization,0.022735595703125
quantization,0.020418167114257812
quantization,0.021682262420654297
quantization,0.04633975028991699
quantization,0.0952458381652832
quantization,0.08640408515930176
quantization,0.0900888442993164
quantization,0.19234561920166016
quantization,0.45067572593688965
quantization,0.45412254333496094
quantization,0.42342138290405273
quantization,0.0076406002044677734
quantization,0.0005424022674560547
quantization,0.0008003711700439453
quantization,0.005448579788208008
quantization,0.0052642822265625
quantization,0.0046749114990234375
quantization,0.004673480987548828
quantization,0.009920120239257812
quantization,0.02208256721496582
quantization,0.02006220817565918
quantization,0.021433591842651367
quantization,0.04462242126464844
quantization,0.09119701385498047
quantization,0.08643507957458496
quantization,0.08800601959228516
quantization,0.1892247200012207
quantization,0.4046816825866699
quantization,0.45655012130737305
quantization,0.42931199073791504
quantization,0.004982709884643555
quantization,0.0005323886871337891
quantization,0.0008437633514404297
quantization,0.00545811653137207
quantization,0.005088090896606445
quantization,0.004831075668334961
quantization,0.004987955093383789
quantization,0.010547399520874023
quantization,0.025364160537719727
quantization,0.021164655685424805
quantization,0.021732807159423828
quantization,0.05121803283691406
quantization,0.1074373722076416
quantization,0.08888626098632812
quantization,0.10026669502258301
quantization,0.21081066131591797
quantization,0.44370555877685547
quantization,0.4344630241394043
quantization,0.4275705814361572
quantization,0.005974769592285156
quantization,0.0005347728729248047
quantization,0.0008008480072021484
quantization,0.004929065704345703
quantization,0.0048313140869140625
quantization,0.004719972610473633
quantization,0.004744291305541992
quantization,0.009193658828735352
quantization,0.02056121826171875
quantization,0.021686077117919922
quantization,0.020621538162231445
quantization,0.041588544845581055
quantization,0.09032416343688965
quantization,0.08501982688903809
quantization,0.08544492721557617
quantization,0.18680310249328613
quantization,0.43852710723876953
quantization,0.4510970115661621
quantization,0.4374542236328125
quantization,0.006143808364868164
quantization,0.0005459785461425781
quantization,0.0008814334869384766
quantization,0.00518798828125
quantization,0.004645586013793945
quantization,0.004562854766845703
quantization,0.004825592041015625
quantization,0.010540008544921875
quantization,0.02235698699951172
quantization,0.020757198333740234
quantization,0.021132230758666992
quantization,0.045747995376586914
quantization,0.08843040466308594
quantization,0.08808445930480957
quantization,0.08471989631652832
quantization,0.1891789436340332
quantization,0.4054853916168213
quantization,0.4318723678588867
quantization,0.4247250556945801
quantization,0.005162954330444336
quantization,0.0005433559417724609
quantization,0.0008175373077392578
quantization,0.004778623580932617
quantization,0.0047223567962646484
quantization,0.004633903503417969
quantization,0.004772186279296875
quantization,0.00905466079711914
quantization,0.023879528045654297
quantization,0.02077460289001465
quantization,0.021256208419799805
quantization,0.046581268310546875
quantization,0.08879542350769043
quantization,0.08464980125427246
quantization,0.0870063304901123
quantization,0.18233633041381836
quantization,0.41596221923828125
quantization,0.44320178031921387
quantization,0.43750452995300293
quantization,0.005083322525024414
quantization,0.0005354881286621094
quantization,0.0008497238159179688
quantization,0.00683140754699707
quantization,0.005096435546875
quantization,0.004718303680419922
quantization,0.0048980712890625
quantization,0.009986400604248047
quantization,0.02268075942993164
quantization,0.021320104598999023
quantization,0.022424697875976562
quantization,0.04697728157043457
quantization,0.09562826156616211
quantization,0.0870063304901123
quantization,0.08727264404296875
quantization,0.1907038688659668
quantization,0.42006802558898926
quantization,0.4448518753051758
quantization,0.4359126091003418
quantization,0.0057299137115478516
quantization,0.0005276203155517578
quantization,0.0009443759918212891
quantization,0.0053212642669677734
quantization,0.005479097366333008
quantization,0.004853725433349609
quantization,0.004650592803955078
quantization,0.009855508804321289
quantization,0.024054765701293945
quantization,0.02211451530456543
quantization,0.02158951759338379
quantization,0.049826860427856445
quantization,0.10817646980285645
quantization,0.0974578857421875
quantization,0.08283472061157227
quantization,0.2012484073638916
quantization,0.4215087890625
quantization,0.4341402053833008
quantization,0.4165151119232178
quantization,0.005733013153076172
quantization,0.0005414485931396484
quantization,0.0008273124694824219
quantization,0.00580906867980957
quantization,0.005178213119506836
quantization,0.0046977996826171875
quantization,0.004710197448730469
quantization,0.010082244873046875
quantization,0.024279117584228516
quantization,0.023313283920288086
quantization,0.021845340728759766
quantization,0.047122955322265625
quantization,0.0943763256072998
quantization,0.08732056617736816
quantization,0.09117341041564941
quantization,0.19219660758972168
quantization,0.4408440589904785
quantization,0.4432647228240967
quantization,0.4385831356048584
quantization,0.0062580108642578125
quantization,0.0005176067352294922
quantization,0.0007932186126708984
quantization,0.0051364898681640625
quantization,0.005171298980712891
quantization,0.00452113151550293
quantization,0.004674196243286133
quantization,0.00981760025024414
quantization,0.02260756492614746
quantization,0.022012710571289062
quantization,0.020247936248779297
quantization,0.04652261734008789
quantization,0.08919525146484375
quantization,0.08448362350463867
quantization,0.08585238456726074
quantization,0.18769454956054688
quantization,0.4291203022003174
quantization,0.43998169898986816
quantization,0.4350605010986328
quantization,0.0054547786712646484
quantization,0.0005195140838623047
quantization,0.0008137226104736328
quantization,0.005194425582885742
quantization,0.005068778991699219
quantization,0.0046539306640625
quantization,0.004802227020263672
quantization,0.010195493698120117
quantization,0.024294614791870117
quantization,0.020520448684692383
quantization,0.02148294448852539
quantization,0.04407191276550293
quantization,0.0871884822845459
quantization,0.08741879463195801
quantization,0.08368301391601562
quantization,0.18288755416870117
quantization,0.39501357078552246
quantization,0.43341541290283203
quantization,0.4181251525878906
quantization,0.006146669387817383
quantization,0.0005283355712890625
quantization,0.0008137226104736328
quantization,0.005838871002197266
quantization,0.004680156707763672
quantization,0.004565715789794922
quantization,0.0046961307525634766
quantization,0.009785175323486328
quantization,0.023357152938842773
quantization,0.020216703414916992
quantization,0.02107548713684082
quantization,0.045009613037109375
quantization,0.08983707427978516
quantization,0.08705806732177734
quantization,0.08480048179626465
quantization,0.19020986557006836
quantization,0.4575214385986328
quantization,0.4483180046081543
quantization,0.42200493812561035
quantization,0.005936145782470703
quantization,0.0005109310150146484
quantization,0.0008919239044189453
quantization,0.005597352981567383
quantization,0.0054357051849365234
quantization,0.004681825637817383
quantization,0.004614591598510742
quantization,0.010106086730957031
quantization,0.024603605270385742
quantization,0.020226716995239258
quantization,0.02230548858642578
quantization,0.046022653579711914
quantization,0.10018062591552734
quantization,0.09621119499206543
quantization,0.08571434020996094
quantization,0.19747543334960938
quantization,0.44451284408569336
quantization,0.44455528259277344
quantization,0.4150075912475586
quantization,0.006972074508666992
quantization,0.0005166530609130859
quantization,0.0008046627044677734
quantization,0.004929304122924805
quantization,0.005043983459472656
quantization,0.004555702209472656
quantization,0.004640340805053711
quantization,0.009032249450683594
quantization,0.023705720901489258
quantization,0.021492719650268555
quantization,0.02088618278503418
quantization,0.046030521392822266
quantization,0.09509682655334473
quantization,0.10684418678283691
quantization,0.09976673126220703
quantization,0.22570443153381348
quantization,0.460294246673584
quantization,0.44305968284606934
quantization,0.4300212860107422
quantization,0.008355379104614258
quantization,0.0005080699920654297
quantization,0.0008165836334228516
quantization,0.005902767181396484
quantization,0.005157947540283203
quantization,0.004731655120849609
quantization,0.004719972610473633
quantization,0.010529279708862305
quantization,0.021983623504638672
quantization,0.01949453353881836
quantization,0.021553993225097656
quantization,0.04598093032836914
quantization,0.09374642372131348
quantization,0.08513402938842773
quantization,0.0874786376953125
quantization,0.197739839553833
quantization,0.45206761360168457
quantization,0.4474754333496094
quantization,0.4184231758117676
quantization,0.006552696228027344
quantization,0.0005319118499755859
quantization,0.0008015632629394531
quantization,0.0051691532135009766
quantization,0.004825592041015625
quantization,0.0046596527099609375
quantization,0.004700422286987305
quantization,0.010214090347290039
quantization,0.024144411087036133
quantization,0.02113485336303711
quantization,0.020630359649658203
quantization,0.04117012023925781
quantization,0.09477877616882324
quantization,0.08347582817077637
quantization,0.08265113830566406
quantization,0.18608784675598145
quantization,0.422760009765625
quantization,0.43203139305114746
quantization,0.41917991638183594
quantization,0.004068851470947266
quantization,0.0005183219909667969
quantization,0.0008258819580078125
quantization,0.00481104850769043
quantization,0.004755258560180664
quantization,0.004549741744995117
quantization,0.004456996917724609
quantization,0.009420633316040039
quantization,0.020501136779785156
quantization,0.01955890655517578
quantization,0.021386384963989258
quantization,0.04087424278259277
quantization,0.08562898635864258
quantization,0.08440208435058594
quantization,0.08338546752929688
quantization,0.18883466720581055
quantization,0.3993387222290039
quantization,0.4228098392486572
quantization,0.4216747283935547
quantization,0.0029916763305664062
quantization,0.0005202293395996094
quantization,0.0009465217590332031
quantization,0.006360054016113281
quantization,0.005934000015258789
quantization,0.004614114761352539
quantization,0.004683732986450195
quantization,0.011886119842529297
quantization,0.02334904670715332
quantization,0.024554014205932617
quantization,0.02037954330444336
quantization,0.04630851745605469
quantization,0.11600399017333984
quantization,0.0851583480834961
quantization,0.08710217475891113
quantization,0.19291973114013672
quantization,0.4402029514312744
quantization,0.4466373920440674
quantization,0.4078257083892822
quantization,0.005416393280029297
quantization,0.0005171298980712891
quantization,0.0008425712585449219
quantization,0.0057621002197265625
quantization,0.005017518997192383
quantization,0.004569292068481445
quantization,0.004472494125366211
quantization,0.009464025497436523
quantization,0.0219118595123291
quantization,0.021601438522338867
quantization,0.023322343826293945
quantization,0.047704458236694336
quantization,0.09765839576721191
quantization,0.08681058883666992
quantization,0.09082245826721191
quantization,0.19107627868652344
quantization,0.41482019424438477
quantization,0.43744492530822754
quantization,0.41245555877685547
quantization,0.005000114440917969
quantization,0.0005466938018798828
quantization,0.0007925033569335938
quantization,0.005787372589111328
quantization,0.005116939544677734
quantization,0.004694700241088867
quantization,0.004700422286987305
quantization,0.009809017181396484
quantization,0.023205995559692383
quantization,0.020923852920532227
quantization,0.020763874053955078
quantization,0.04477047920227051
quantization,0.08658671379089355
quantization,0.08370304107666016
quantization,0.08797836303710938
quantization,0.18617701530456543
quantization,0.43297505378723145
quantization,0.4348487854003906
quantization,0.4302816390991211
quantization,0.004857063293457031
quantization,0.0005247592926025391
quantization,0.0008237361907958984
quantization,0.005748271942138672
quantization,0.005043983459472656
quantization,0.004525661468505859
quantization,0.004635334014892578
quantization,0.009579896926879883
quantization,0.02248692512512207
quantization,0.0199129581451416
quantization,0.021474838256835938
quantization,0.044057369232177734
quantization,0.09062433242797852
quantization,0.08513808250427246
quantization,0.08468294143676758
quantization,0.17928481101989746
quantization,0.38719773292541504
quantization,0.4420473575592041
quantization,0.4138309955596924
quantization,0.004467964172363281
quantization,0.0005099773406982422
quantization,0.0008101463317871094
quantization,0.0047299861907958984
quantization,0.004929065704345703
quantization,0.004517793655395508
quantization,0.004591703414916992
quantization,0.00946044921875
quantization,0.022085189819335938
quantization,0.02051544189453125
quantization,0.02164626121520996
quantization,0.048017263412475586
quantization,0.08967876434326172
quantization,0.08308792114257812
quantization,0.08366799354553223
quantization,0.19881129264831543
quantization,0.4201385974884033
quantization,0.43459582328796387
quantization,0.42896389961242676
quantization,0.0038001537322998047
quantization,0.0005483627319335938
quantization,0.0008647441864013672
quantization,0.005846261978149414
quantization,0.005131244659423828
quantization,0.00472712516784668
quantization,0.004764556884765625
quantization,0.011242151260375977
quantization,0.029462099075317383
quantization,0.020283937454223633
quantization,0.019957304000854492
quantization,0.0526123046875
quantization,0.11060738563537598
quantization,0.08765101432800293
quantization,0.08924317359924316
quantization,0.18867278099060059
quantization,0.47060489654541016
quantization,0.43569374084472656
quantization,0.41463565826416016
quantization,0.0034334659576416016
quantization,0.0005140304565429688
quantization,0.0008218288421630859
quantization,0.005049228668212891
quantization,0.004931211471557617
quantization,0.0045511722564697266
quantization,0.004506587982177734
quantization,0.009408235549926758
quantization,0.022919654846191406
quantization,0.02037811279296875
quantization,0.0210568904876709
quantization,0.04738354682922363
quantization,0.09318089485168457
quantization,0.08316802978515625
quantization,0.08602571487426758
quantization,0.1855010986328125
quantization,0.4057338237762451
quantization,0.42635607719421387
quantization,0.44439268112182617
quantization,0.0051534175872802734
quantization,0.0005049705505371094
quantization,0.0008401870727539062
quantization,0.005547046661376953
quantization,0.0050792694091796875
quantization,0.004550457000732422
quantization,0.004672050476074219
quantization,0.009768009185791016
quantization,0.023824453353881836
quantization,0.019924640655517578
quantization,0.020394563674926758
quantization,0.04443359375
quantization,0.08623456954956055
quantization,0.08965039253234863
quantization,0.08331108093261719
quantization,0.18822121620178223
quantization,0.45888304710388184
quantization,0.4423830509185791
quantization,0.43692660331726074
quantization,0.00508880615234375
quantization,0.0005114078521728516
quantization,0.0009686946868896484
quantization,0.0049893856048583984
quantization,0.004489898681640625
quantization,0.00434112548828125
quantization,0.004467487335205078
quantization,0.009826421737670898
quantization,0.02375507354736328
quantization,0.02056884765625
quantization,0.021021366119384766
quantization,0.04583883285522461
quantization,0.09259295463562012
quantization,0.0826103687286377
quantization,0.08814215660095215
quantization,0.1872398853302002
quantization,0.4150562286376953
quantization,0.43421053886413574
quantization,0.43650221824645996
quantization,0.005590915679931641
quantization,0.0005125999450683594
quantization,0.0008351802825927734
quantization,0.005160808563232422
quantization,0.004746675491333008
quantization,0.0047435760498046875
quantization,0.004755973815917969
quantization,0.009414196014404297
quantization,0.023059606552124023
quantization,0.021517515182495117
quantization,0.022381067276000977
quantization,0.04801797866821289
quantization,0.0970914363861084
quantization,0.09284639358520508
quantization,0.0886831283569336
quantization,0.20144200325012207
quantization,0.4327843189239502
quantization,0.43230605125427246
quantization,0.43303489685058594
