round,accuracy
3,0.27
4,0.27
7,0.48
8,0.63
10,0.665
12,0.665
13,0.665
14,0.665
22,0.685
24,0.69
25,0.835
27,0.855
30,0.86
31,0.86
33,0.785
37,0.785
46,0.85
47,0.85
48,0.85
49,0.85
52,0.835
54,0.835
56,0.835
58,0.855
60,0.85
61,0.85
62,0.855
64,0.85
74,0.845
75,0.845
80,0.85
83,0.84
84,0.85
85,0.845
86,0.845
89,0.845
90,0.845
91,0.845
96,0.84
98,0.84
99,0.84
100,0.845
