operation,round,time
train,1,400.15155267715454
train,2,403.83295798301697
train,3,402.2597351074219
train,4,403.60361313819885
train,5,404.0448634624481
train,6,399.8043169975281
train,7,404.190860748291
train,8,399.6666715145111
train,9,403.15554785728455
train,10,396.341588973999
train,11,403.8616714477539
train,12,400.1126489639282
train,13,401.3132572174072
train,14,396.2523250579834
train,15,402.00492787361145
train,16,403.7875590324402
train,17,396.30579376220703
train,18,403.95036697387695
train,19,400.09079146385193
train,20,400.65810656547546
train,21,404.2907919883728
train,22,405.59264087677
train,23,402.12449622154236
train,24,397.7995388507843
train,25,400.207900762558
train,26,406.2951054573059
train,27,402.4090337753296
train,28,398.37025785446167
train,29,407.9158079624176
train,30,402.90889406204224
train,31,400.9513216018677
train,32,404.86241126060486
train,33,407.4834065437317
train,34,405.05180740356445
