operation,round,time
train,1,414.35909938812256
train,2,412.61423921585083
train,3,410.970716714859
train,4,417.60605812072754
train,5,415.7230384349823
train,6,418.8128354549408
train,7,412.83374094963074
train,8,420.3240885734558
train,9,420.2819182872772
train,10,409.81701588630676
train,11,418.5728087425232
train,12,410.2680723667145
train,13,412.2402927875519
train,14,417.74200797080994
train,15,420.5008211135864
train,16,409.02503967285156
train,17,415.1374318599701
train,18,413.3967275619507
train,19,420.46713185310364
train,20,423.329199552536
train,21,410.7442636489868
train,22,414.9275133609772
train,23,419.2092685699463
train,24,418.62350392341614
train,25,415.27825808525085
train,26,419.38946175575256
train,27,417.3654685020447
train,28,416.8169870376587
train,29,412.54674077033997
train,30,418.2147948741913
train,31,414.88068437576294
train,32,410.31503796577454
train,33,411.8963212966919
train,34,413.9620807170868
train,35,409.9799394607544
train,36,414.0569016933441
train,37,416.9573211669922
train,38,412.7524070739746
