operation,round,time
train,1,411.570200920105
train,2,408.6992061138153
train,3,416.8287088871002
train,4,406.13072299957275
train,5,408.25102400779724
train,6,417.62431740760803
train,7,410.4474947452545
train,8,409.9953932762146
train,9,412.6709096431732
train,10,417.87053513526917
train,11,417.54586935043335
train,12,406.97356486320496
train,13,406.9482021331787
train,14,408.36155009269714
train,15,414.8004949092865
train,16,417.5295946598053
train,17,410.91746854782104
train,18,414.1266486644745
train,19,408.07408905029297
train,20,410.5777163505554
train,21,410.9602086544037
train,22,410.4021089076996
train,23,410.12706089019775
train,24,419.59272289276123
train,25,406.196711063385
train,26,408.5301251411438
train,27,410.7340965270996
train,28,408.9914405345917
train,29,404.66762256622314
train,30,409.14302134513855
train,31,411.6289174556732
train,32,407.0943887233734
train,33,408.853711605072
train,34,408.7374451160431
train,35,410.5729329586029
train,36,417.34434628486633
train,37,410.82056617736816
train,38,410.7935094833374
train,39,412.71131348609924
