operation,round,time
train,1,396.06821155548096
train,2,395.82399892807007
train,3,392.7672665119171
train,4,396.3520791530609
train,5,396.77505016326904
train,6,396.614138841629
train,7,399.86464738845825
train,8,396.2666816711426
train,9,396.2606303691864
train,10,393.24906158447266
train,11,399.0696601867676
train,12,404.1430997848511
train,13,406.1818845272064
train,14,400.91259241104126
train,15,408.94799399375916
train,16,404.30191922187805
train,17,400.26283049583435
train,18,401.7968487739563
train,19,404.19959688186646
train,20,402.2892289161682
train,21,406.18649649620056
train,22,404.7133369445801
train,23,399.9076232910156
train,24,404.2603120803833
train,25,402.50655007362366
train,26,402.24184799194336
train,27,406.19448256492615
train,28,402.4205045700073
train,29,401.3700408935547
train,30,404.90090775489807
train,31,402.1243016719818
train,32,404.63669204711914
train,33,402.65583086013794
train,34,404.8214168548584
train,35,402.9286689758301
train,36,403.4267566204071
train,37,405.1721866130829
train,38,404.81131505966187
