operation,round,time
train,1,412.58854508399963
train,2,416.71697187423706
train,3,408.5476429462433
train,4,408.66869926452637
train,5,407.06235933303833
train,6,408.5999412536621
train,7,415.6257791519165
train,8,414.8755304813385
train,9,407.06731843948364
train,10,418.7684020996094
train,11,407.92295026779175
train,12,415.15573501586914
train,13,409.9981734752655
train,14,413.29003500938416
train,15,411.31297731399536
train,16,409.47572350502014
train,17,405.2797338962555
train,18,417.57863545417786
train,19,405.25447487831116
train,20,411.5213830471039
train,21,408.34436416625977
train,22,409.8492352962494
train,23,418.77747678756714
train,24,410.988242149353
train,25,410.9983217716217
train,26,406.99584102630615
train,27,408.94967341423035
train,28,413.81392908096313
train,29,411.4395589828491
train,30,406.7552435398102
train,31,413.2283864021301
train,32,407.71353483200073
train,33,405.4571387767792
train,34,409.1748323440552
train,35,415.6123127937317
train,36,408.79219126701355
train,37,411.48302602767944
train,38,413.1627538204193
train,39,416.0364589691162
train,40,411.49582028388977
