operation,round,time
train,1,8.727022409439087
train,2,3.402625560760498
train,3,3.154834270477295
train,4,3.882850170135498
train,5,1.7121171951293945
train,6,3.8634092807769775
train,7,3.5433883666992188
train,8,2.633359432220459
train,9,3.3861937522888184
train,10,4.011764764785767
train,11,4.108824968338013
train,12,3.941964864730835
train,13,3.536963939666748
train,14,2.4502692222595215
train,15,4.129156112670898
train,16,3.3193068504333496
train,17,3.9338159561157227
train,18,3.816621780395508
train,19,3.74320912361145
train,20,3.8159916400909424
train,21,2.9882869720458984
train,22,3.7875983715057373
train,23,3.613217353820801
train,24,3.976630926132202
train,25,2.335036516189575
train,26,3.7916064262390137
train,27,3.9724202156066895
train,28,3.394078016281128
train,29,3.611450433731079
train,30,4.169684410095215
train,31,4.043402433395386
train,32,3.81400990486145
train,33,3.753542184829712
train,34,2.0351603031158447
train,35,3.509462594985962
train,36,3.8182971477508545
train,37,3.814451217651367
train,38,4.132532835006714
train,39,3.1721980571746826
train,40,4.1119349002838135
train,41,3.924065351486206
train,42,3.2616732120513916
train,43,4.0239410400390625
train,44,3.597531318664551
train,45,3.8540267944335938
train,46,3.9744772911071777
train,47,2.2396488189697266
train,48,3.609452724456787
train,49,2.1954522132873535
train,50,3.4662208557128906
train,51,3.7033815383911133
train,52,2.964939832687378
train,53,3.5254504680633545
train,54,3.704303026199341
train,55,4.053939342498779
train,56,3.7187581062316895
train,57,4.043622016906738
train,58,4.355798006057739
train,59,3.5923798084259033
train,60,3.9243717193603516
train,61,2.7171478271484375
train,62,3.9082252979278564
train,63,3.744368076324463
train,64,3.8533124923706055
train,65,3.650165557861328
train,66,3.9384255409240723
train,67,3.983003616333008
train,68,3.4759104251861572
train,69,2.3272719383239746
train,70,3.9081010818481445
train,71,4.077016115188599
train,72,3.7756826877593994
train,73,3.67565655708313
train,74,3.780967950820923
train,75,4.036740779876709
train,76,3.956308364868164
train,77,3.718515634536743
train,78,4.1406638622283936
train,79,3.666137933731079
train,80,3.995434045791626
train,81,4.323404788970947
train,82,3.81134033203125
train,83,4.039229393005371
train,84,2.838930606842041
train,85,4.094714403152466
train,86,3.812222480773926
train,87,3.832805633544922
train,88,3.7006607055664062
train,89,4.011157274246216
train,90,3.6966440677642822
train,91,3.9783811569213867
train,92,3.96598482131958
train,93,4.265237331390381
train,94,3.9726433753967285
train,95,3.933748245239258
train,96,3.7083990573883057
train,97,4.0286877155303955
train,98,4.182424783706665
train,99,3.6677262783050537
train,100,3.2391037940979004
evaluate,1,0.41055941581726074
evaluate,2,0.061257123947143555
evaluate,3,0.06440901756286621
evaluate,4,0.08739280700683594
evaluate,5,0.07108664512634277
evaluate,6,0.1113138198852539
evaluate,7,0.06243538856506348
evaluate,8,0.05939912796020508
evaluate,9,0.039711952209472656
evaluate,10,0.06132173538208008
evaluate,11,0.04006457328796387
evaluate,12,0.06390142440795898
evaluate,13,0.06199979782104492
evaluate,14,0.0761110782623291
evaluate,15,0.06296229362487793
evaluate,16,0.0771324634552002
evaluate,17,0.06395244598388672
evaluate,18,0.053531646728515625
evaluate,19,0.08249187469482422
evaluate,20,0.08134031295776367
evaluate,21,0.0620570182800293
evaluate,22,0.052927255630493164
evaluate,23,0.1082146167755127
evaluate,24,0.03860211372375488
evaluate,25,0.06431317329406738
evaluate,26,0.10614991188049316
evaluate,27,0.05326271057128906
evaluate,28,0.047538042068481445
evaluate,29,0.0403904914855957
evaluate,30,0.07253265380859375
evaluate,31,0.06321454048156738
evaluate,32,0.0633997917175293
evaluate,33,0.052312374114990234
evaluate,34,0.06207442283630371
evaluate,35,0.05383419990539551
evaluate,36,0.04058837890625
evaluate,37,0.040270090103149414
evaluate,38,0.06206321716308594
evaluate,39,0.10761356353759766
evaluate,40,0.08174967765808105
evaluate,41,0.05830669403076172
evaluate,42,0.06349444389343262
evaluate,43,0.03869462013244629
evaluate,44,0.08262991905212402
evaluate,45,0.06024289131164551
evaluate,46,0.07433652877807617
evaluate,47,0.06458449363708496
evaluate,48,0.06182074546813965
evaluate,49,0.09981083869934082
evaluate,50,0.06241464614868164
evaluate,51,0.0592498779296875
evaluate,52,0.0631399154663086
evaluate,53,0.07546424865722656
evaluate,54,0.09198904037475586
evaluate,55,0.06219482421875
evaluate,56,0.04179120063781738
evaluate,57,0.0623016357421875
evaluate,58,0.07983994483947754
evaluate,59,0.0630650520324707
evaluate,60,0.06131243705749512
evaluate,61,0.05977368354797363
evaluate,62,0.08363580703735352
evaluate,63,0.039045095443725586
evaluate,64,0.07779407501220703
evaluate,65,0.05921220779418945
evaluate,66,0.08146953582763672
evaluate,67,0.05391120910644531
evaluate,68,0.01878190040588379
evaluate,69,0.0632622241973877
evaluate,70,0.06120443344116211
evaluate,71,0.0763242244720459
evaluate,72,0.08281564712524414
evaluate,73,0.040819644927978516
evaluate,74,0.05588793754577637
evaluate,75,0.049942731857299805
evaluate,76,0.06152820587158203
evaluate,77,0.05235099792480469
evaluate,78,0.05357170104980469
evaluate,79,0.07460212707519531
