operation,round,time
train,1,8.076701641082764
train,2,3.9623374938964844
train,3,4.025275945663452
train,4,3.647224187850952
train,5,2.5329699516296387
train,6,3.8194210529327393
train,7,3.302182674407959
train,8,3.7725329399108887
train,9,3.83353328704834
train,10,3.8636856079101562
train,11,3.9913439750671387
train,12,3.649043083190918
train,13,4.071552753448486
train,14,3.7631707191467285
train,15,3.956181049346924
train,16,3.734787702560425
train,17,3.8784239292144775
train,18,4.066388368606567
train,19,3.7119228839874268
train,20,3.7886204719543457
train,21,3.9646809101104736
train,22,3.382417678833008
train,23,4.12274956703186
train,24,3.4932117462158203
train,25,3.7878851890563965
train,26,3.0381503105163574
train,27,1.9413182735443115
train,28,3.2296626567840576
train,29,3.3707611560821533
train,30,3.7616612911224365
train,31,3.6552860736846924
train,32,1.8292903900146484
train,33,3.9326629638671875
train,34,2.6765987873077393
train,35,3.7139899730682373
train,36,4.009225606918335
train,37,3.6748080253601074
train,38,3.9245474338531494
train,39,3.8720667362213135
train,40,4.009781122207642
train,41,4.012298107147217
train,42,3.580763339996338
train,43,3.3836309909820557
train,44,3.748495101928711
train,45,3.999344825744629
train,46,3.8044400215148926
train,47,2.0391969680786133
train,48,3.4937047958374023
train,49,3.9531891345977783
train,50,2.52376389503479
train,51,4.201463460922241
train,52,3.3977580070495605
train,53,3.7550976276397705
train,54,2.0012378692626953
train,55,3.651623010635376
train,56,3.6599478721618652
train,57,3.2544994354248047
train,58,3.116830587387085
train,59,3.6276137828826904
train,60,3.9970736503601074
train,61,3.407482624053955
train,62,3.6927711963653564
train,63,2.735177755355835
train,64,3.9455184936523438
train,65,3.365037441253662
train,66,4.091245174407959
train,67,3.98405122756958
train,68,3.4191372394561768
train,69,3.4308807849884033
train,70,3.8655753135681152
train,71,3.9830987453460693
train,72,3.8682773113250732
train,73,3.847832202911377
train,74,3.916491985321045
train,75,2.377511501312256
train,76,3.838606595993042
train,77,3.3505311012268066
train,78,3.9646644592285156
train,79,4.043994188308716
train,80,3.1951379776000977
train,81,3.8939971923828125
train,82,3.7210335731506348
train,83,3.2853403091430664
train,84,3.9665963649749756
train,85,4.339255094528198
train,86,3.0537374019622803
train,87,3.8835830688476562
train,88,3.9966299533843994
train,89,4.0946643352508545
train,90,4.278908729553223
train,91,3.776643991470337
train,92,4.183034181594849
train,93,3.2449097633361816
train,94,3.9472734928131104
train,95,3.3565945625305176
train,96,3.612823009490967
train,97,3.1802029609680176
train,98,3.7976722717285156
train,99,3.112048387527466
train,100,4.203526735305786
evaluate,1,0.33203554153442383
evaluate,2,0.045819997787475586
evaluate,3,0.0499417781829834
evaluate,4,0.06912922859191895
evaluate,5,0.10519790649414062
evaluate,6,0.06061506271362305
evaluate,7,0.05755424499511719
evaluate,8,0.06849813461303711
evaluate,9,0.06628298759460449
evaluate,10,0.04523777961730957
evaluate,11,0.07042932510375977
evaluate,12,0.06269550323486328
evaluate,13,0.04108119010925293
evaluate,14,0.05925583839416504
evaluate,15,0.05938005447387695
evaluate,16,0.04035353660583496
evaluate,17,0.09501266479492188
evaluate,18,0.1016392707824707
evaluate,19,0.09720873832702637
evaluate,20,0.09936785697937012
evaluate,21,0.052037715911865234
evaluate,22,0.06793475151062012
evaluate,23,0.038278818130493164
evaluate,24,0.1008296012878418
evaluate,25,0.07526302337646484
evaluate,26,0.06341052055358887
evaluate,27,0.052512407302856445
evaluate,28,0.05751848220825195
evaluate,29,0.08091950416564941
evaluate,30,0.052524566650390625
evaluate,31,0.10292243957519531
evaluate,32,0.09635257720947266
evaluate,33,0.04652094841003418
evaluate,34,0.05977058410644531
evaluate,35,0.07089066505432129
evaluate,36,0.09051132202148438
evaluate,37,0.05404043197631836
evaluate,38,0.0415492057800293
evaluate,39,0.06157255172729492
evaluate,40,0.019086599349975586
evaluate,41,0.0634298324584961
evaluate,42,0.06104850769042969
evaluate,43,0.09905290603637695
evaluate,44,0.039728403091430664
evaluate,45,0.06734895706176758
evaluate,46,0.07745790481567383
evaluate,47,0.11702275276184082
evaluate,48,0.06293630599975586
evaluate,49,0.09958648681640625
evaluate,50,0.039605140686035156
evaluate,51,0.04098153114318848
evaluate,52,0.04265427589416504
evaluate,53,0.06531310081481934
evaluate,54,0.08775615692138672
evaluate,55,0.08615517616271973
evaluate,56,0.05375194549560547
evaluate,57,0.061188459396362305
evaluate,58,0.052384138107299805
evaluate,59,0.03852105140686035
evaluate,60,0.060915231704711914
evaluate,61,0.01919722557067871
evaluate,62,0.04595541954040527
evaluate,63,0.07743954658508301
evaluate,64,0.044586896896362305
evaluate,65,0.06072092056274414
evaluate,66,0.051955223083496094
evaluate,67,0.05735516548156738
evaluate,68,0.05668377876281738
evaluate,69,0.09783506393432617
evaluate,70,0.06228041648864746
evaluate,71,0.05814695358276367
evaluate,72,0.039153337478637695
evaluate,73,0.060312747955322266
evaluate,74,0.03978443145751953
evaluate,75,0.018568754196166992
evaluate,76,0.03938913345336914
evaluate,77,0.060895442962646484
evaluate,78,0.039858102798461914
evaluate,79,0.038039445877075195
evaluate,80,0.0758056640625
evaluate,81,0.10084867477416992
evaluate,82,0.07503151893615723
evaluate,83,0.09575295448303223
evaluate,84,0.0690004825592041
evaluate,85,0.06625056266784668
evaluate,86,0.0618433952331543
evaluate,87,0.02283167839050293
evaluate,88,0.03819918632507324
evaluate,89,0.14162945747375488
evaluate,90,0.05221414566040039
evaluate,91,0.06222653388977051
evaluate,92,0.037903785705566406
evaluate,93,0.03454875946044922
evaluate,94,0.0794057846069336
evaluate,95,0.018938541412353516
evaluate,96,0.13682770729064941
evaluate,97,0.08095765113830566
evaluate,98,0.07811737060546875
evaluate,99,0.06290864944458008
evaluate,100,0.07810401916503906
